tconst,averageRating,numVotes
tt1650533,7.1,110
tt1650535,6.1,6705
tt1650537,3.8,1205
tt1650549,8.1,24
tt1650554,6.5,276477
tt1650555,6.0,2377
tt1650831,5.6,563
tt1650844,7.3,5861
tt1651065,2.7,1091
tt1651123,5.1,75
tt1651142,5.3,61
tt1651143,5.9,1166
tt1651151,6.7,94
tt1651314,5.7,22
tt1651323,2.3,4865
tt1651324,7.7,22
tt1651328,6.1,4092
tt1651334,4.4,12
tt16513514,3.9,258
tt1651507,6.5,155
tt1651898,5.8,129
tt1651928,6.6,34
tt1651965,9.4,11
tt1652195,9.1,12
tt1652287,5.5,1703
tt1652304,7.8,12
tt1652333,7.3,60
tt1652352,7.4,196
tt1652361,5.2,570
tt1652376,8.6,14
tt1652380,6.5,11
tt1652396,7.7,19
tt1652406,7.1,59
tt1652413,5.2,18
tt1652415,8.3,524
tt16527290,3.6,954
tt16528036,5.1,20
tt16528080,8.3,34
tt16529002,8.3,503
tt16529222,6.4,1803
tt1653002,5.0,897
tt1653007,6.6,8
tt1653064,3.9,133
tt1653203,3.6,155
tt16532108,9.0,27
tt16532174,5.4,546
tt16532314,4.6,936
tt16533296,7.3,912
tt1653647,8.3,18
tt1653649,6.4,993
tt1653653,6.8,655
tt1653665,7.1,28192
tt1653668,7.5,248
tt1653670,3.5,9
tt1653690,4.9,14183
tt1653696,6.9,632
tt1653700,5.8,7269
tt1653734,7.3,27
tt1653827,7.0,529
tt16538704,4.4,16
tt1653881,6.0,11
tt1653911,6.4,1563
tt1653913,5.2,1693
tt1653916,5.9,245
tt1653950,6.3,329
tt16540514,5.1,440
tt1654054,4.5,115
tt1654072,6.1,27
tt1654523,6.8,19838
tt1654754,8.3,39
tt1654829,6.1,3819
tt16548368,7.1,82
tt16550638,3.9,446
tt1655389,5.5,59015
tt1655400,5.6,309
tt1655413,6.2,8080
tt1655416,6.1,5090
tt1655420,6.9,87958
tt1655424,7.3,830
tt1655441,7.2,185738
tt1655442,7.9,243117
tt1655444,4.7,1066
tt1655460,5.6,78297
tt1655461,5.7,4361
tt1655581,7.7,7
tt1655593,7.2,7
tt1655603,6.1,51
tt1655606,7.9,71
tt1655614,5.9,166
tt1655618,7.5,266
tt1655628,6.4,306
tt1656170,5.1,1969
tt1656177,6.2,5340
tt1656178,5.4,47
tt1656179,3.8,431
tt1656186,5.5,45497
tt1656190,6.5,112311
tt1656192,6.3,19040
tt1656197,4.7,1673
tt1656634,5.6,44
tt1656648,7.4,633
tt1656652,8.7,23
tt1656695,4.3,27
tt1656701,6.2,207
tt1656739,7.4,10
tt1657283,5.1,7505
tt1657296,8.8,14
tt1657299,6.1,11927
tt1657448,5.8,479
tt1657453,7.6,12
tt1657458,6.3,17
tt1657461,8.7,15
tt1657470,3.5,114
tt1657501,5.4,78
tt1657507,6.4,102979
tt1657510,6.4,9030
tt1657512,6.5,1384
tt1657513,7.4,1809
tt1657517,6.5,4583
tt16578440,6.3,388
tt1657865,5.5,720
tt1657888,6.3,39
tt16578886,6.8,71
tt1658045,7.1,11
tt1658501,8.1,100
tt1658797,5.3,5156
tt1658801,6.6,12816
tt1658805,8.8,10
tt1658820,4.7,1623
tt1658837,5.9,41605
tt1659187,7.2,29
tt1659203,7.0,25
tt1659205,6.5,250
tt1659215,5.8,63
tt1659216,3.4,4576
tt1659217,8.8,13
tt1659234,7.5,21
tt1659253,6.5,2061
tt1659260,4.6,36
tt1659276,6.7,30
tt1659325,6.4,16
tt1659337,7.9,518685
tt1659338,5.6,20370
tt1659341,4.3,157
tt1659342,7.5,31
tt1659343,5.0,20710
tt1659611,5.2,1084
tt1659612,5.9,372
tt1659619,6.6,5805
tt1660302,6.8,3013
tt1660362,7.0,98
tt1660379,6.7,7223
tt1660393,5.4,78
tt1660399,4.9,274
tt1660415,8.1,65
tt16605106,3.4,179
tt16606348,7.6,1293
tt16606530,8.2,11
tt16606580,2.6,2040
tt1661031,7.1,4424
tt1661066,4.0,299
tt1661099,5.5,7248
tt16611138,2.4,441
tt1661199,6.9,180124
tt1661230,5.6,32
tt1661275,6.7,20502
tt1661309,5.4,482
tt1661382,6.4,61290
tt1661388,5.2,271
tt1661420,7.3,14560
tt1661461,5.5,3881
tt1661820,6.1,12839
tt1661832,7.4,131
tt1661843,6.8,52
tt1661862,6.4,5335
tt1661953,8.8,12
tt1662293,4.4,5058
tt1662295,3.8,357
tt1662493,8.8,23
tt1662500,5.1,2993
tt1662506,5.6,360
tt1662514,5.3,477
tt1662534,3.6,467
tt1662546,4.7,636
tt1662556,3.4,77
tt1662557,7.4,8774
tt1662615,7.0,57
tt1662628,4.3,117
tt1662634,7.4,619
tt1662688,8.8,10
tt1663128,7.4,144
tt1663143,5.4,14765
tt1663145,7.2,289
tt1663158,5.5,65
tt1663171,7.6,10
tt1663187,5.0,5242
tt1663202,8.0,813676
tt1663203,8.4,7
tt1663207,5.8,19506
tt1663222,2.4,1541
tt1663228,7.2,100
tt1663309,7.1,14
tt1663321,7.0,9680
tt16636010,7.2,20
tt1663620,8.0,53
tt1663625,4.5,1232
tt1663628,5.3,1810
tt1663631,4.0,576
tt1663636,7.2,712
tt1663647,4.2,393
tt1663655,4.0,6394
tt1663660,6.3,1005
tt1663661,6.1,697
tt1663662,6.9,507416
tt1663673,5.6,1672
tt1663674,7.6,32
tt1663675,6.5,47
tt1663680,6.6,3506
tt1663696,2.9,569
tt1663698,8.2,42
tt1663702,5.8,233
tt1663708,4.3,158
tt1663915,5.6,20
tt1663920,7.2,208
tt1663932,7.1,40
tt1663999,5.0,361
tt1664003,7.6,83
tt1664012,3.1,24
tt1664034,4.4,25
tt1664635,7.5,53
tt1664640,6.5,83
tt1664641,4.6,124
tt1664662,6.0,680
tt1664664,3.3,1829
tt1664704,6.4,631
tt1664775,4.6,97
tt1664776,7.9,21
tt1664794,6.6,152
tt1664809,7.6,4487
tt1664814,7.4,1681
tt1664818,8.1,23
tt1664873,4.2,33
tt1664892,6.5,3154
tt1664894,7.4,16951
tt1664971,5.3,131
tt1664984,6.2,7
tt1665008,3.0,264
tt16651306,6.6,5
tt16652688,7.3,6
tt16653958,5.7,11
tt1665412,5.1,138
tt1665418,6.0,1596
tt1665423,9.0,125
tt1665729,6.8,13
tt1665730,5.8,10
tt1665746,5.7,775
tt1665762,4.8,34
tt1665780,7.2,8
tt1665799,5.2,103
tt1666165,6.1,164
tt1666168,6.4,2022
tt1666169,3.8,481
tt1666171,9.0,8
tt1666172,5.7,457
tt1666185,5.8,23714
tt1666186,3.4,49636
tt1666187,3.0,936
tt1666188,5.8,130
tt1666299,4.9,289
tt1666300,5.0,57
tt1666308,6.0,612
tt1666318,7.2,399
tt1666335,5.8,8729
tt1666538,4.7,45
tt1666555,6.3,92
tt1666586,8.1,14
tt1666612,5.7,20
tt1666620,6.2,8
tt1666661,5.9,207
tt1666700,5.3,840
tt1666710,5.4,43
tt1666792,4.2,133
tt1666800,6.5,1173
tt1666801,6.4,96489
tt1666814,7.8,59
tt1666821,6.4,52
tt1666823,4.6,35
tt1666824,5.6,40
tt1667061,3.2,613
tt1667079,6.5,151
tt1667082,6.6,61
tt1667093,7.4,44
tt1667096,7.2,10
tt1667100,6.1,2550
tt1667130,7.4,348
tt1667133,5.1,1246
tt1667145,4.4,278
tt1667150,5.5,1353
tt1667307,5.8,9681
tt1667310,6.2,39866
tt16673138,3.6,144
tt1667317,3.3,580
tt1667318,8.5,8
tt1667321,6.3,11673
tt1667325,7.3,8
tt1667333,7.0,173
tt1667353,5.6,88747
tt1667354,7.3,6619
tt1667355,6.5,14650
tt1667416,3.8,1233
tt1667417,3.7,541
tt1667421,8.5,17
tt1667439,6.2,1618
tt1667443,4.0,632
tt1667457,3.2,26
tt1667484,6.3,29
tt1667485,6.7,103
tt1667488,6.5,13
tt16676718,6.1,693
tt1667691,6.7,1451
tt1667820,7.4,10
tt1667823,6.1,725
tt1667826,4.8,51
tt1667838,5.6,8242
tt1667870,9.0,8
tt1667874,6.4,14
tt1667889,6.5,212815
tt16678934,7.2,48
tt1667904,7.1,156
tt1667905,7.4,5415
tt1668003,6.1,76
tt1668016,6.2,533
tt1668027,7.4,63
tt1668029,6.0,79
tt1668050,8.3,104
tt1668056,4.0,173
tt1668074,5.3,93
tt1668097,4.8,18
tt1668191,7.4,35068
tt1668199,6.2,76
tt1668200,7.5,17443
tt1668209,5.6,1638
tt1668212,4.8,944
tt1669268,3.5,460
tt1669273,8.4,16
tt1669277,6.1,175
tt1669560,6.2,421
tt1669566,8.9,48
tt1669591,8.4,24
tt1669615,7.7,8
tt1669625,6.2,804
tt1669648,6.6,324
tt1669664,5.2,54
tt1669687,5.8,227
tt1669768,5.2,281
tt1669779,4.7,83
tt1669794,6.1,230
tt16697972,8.5,45
tt1669798,5.5,255
tt1669810,8.7,23
tt1669814,4.0,728
tt1669815,6.2,51
tt1669818,5.2,63
tt1669819,4.0,332
tt1669831,5.6,61
tt1669846,6.9,22
tt1670229,4.7,34
tt1670251,7.3,36
tt1670252,5.8,287
tt1670262,7.4,104
tt1670269,5.2,1276
tt1670271,8.4,11
tt1670345,7.2,667957
tt1670382,7.1,69
tt1670387,3.8,279
tt1670389,7.4,61
tt1670390,4.9,27
tt1670392,3.3,217
tt1670638,7.0,21
tt1670646,6.7,143
tt1670661,5.2,61
tt1670662,5.9,173
tt1670667,4.7,326
tt1670686,7.1,82
tt1670715,7.5,672
tt1670916,6.0,86
tt1670917,5.4,46
tt1670932,4.3,380
tt1670983,7.9,11
tt1670991,8.3,52
tt1670992,7.3,91
tt1670994,6.6,318
tt1670995,8.1,585
tt16710826,5.6,1203
tt1671454,8.5,9
tt1671457,6.6,529
tt1671465,6.1,581
tt1671494,5.4,169
tt1671496,6.3,1281
tt1671509,7.0,31
tt1671513,7.7,2875
tt1671547,7.1,1187
tt1671582,4.6,1740
tt1671584,6.2,149
tt1671616,6.3,531
tt1671634,5.3,115
tt1671666,9.4,8
tt1671674,6.6,15
tt1671675,6.9,132
tt1671678,7.1,13
tt1671693,8.7,15
tt1671695,4.2,177
tt1671716,9.0,7
tt1671719,8.7,33
tt1672078,6.7,1644
tt1672091,6.8,489
tt1672136,5.8,46
tt1672166,1.7,150
tt1672169,6.8,32
tt1672185,5.3,300
tt1672214,7.2,1662
tt1672215,5.9,1275
tt1672613,7.1,65
tt1672614,7.3,181
tt1672719,8.6,12
tt1672765,8.9,15
tt16727778,7.6,437
tt16727816,6.1,78
tt1672845,6.5,4717
tt16728922,8.8,18
tt16729508,3.9,88
tt16732852,4.5,32
tt16733174,8.0,10
tt16733276,7.0,27
tt1673373,7.0,17
tt1673374,5.2,326
tt1673376,6.3,386
tt1673381,4.9,60
tt1673392,5.9,396
tt1673399,6.9,33
tt1673419,6.8,19
tt16734276,6.2,133
tt1673431,7.0,51
tt1673434,5.5,252100
tt1673459,6.3,237
tt1673509,8.3,11
tt1673662,5.9,21
tt1673697,7.0,14688
tt1673702,6.9,11478
tt1673731,3.5,41
tt1673732,6.4,46
tt1673733,7.2,18
tt1673734,6.2,5970
tt1673736,6.6,1048
tt1674046,9.1,9
tt1674047,1.5,4818
tt1674050,6.7,703
tt1674057,6.7,2968
tt1674058,3.0,175
tt1674093,9.1,23
tt1674131,7.6,91
tt1674185,5.2,26
tt1674191,4.7,8
tt1674196,5.7,23
tt1674260,8.9,56
tt16742890,8.2,12
tt16743878,9.6,20
tt16745042,9.4,15
tt1674692,5.0,320
tt1674713,6.3,194
tt1674741,8.3,830
tt1674744,8.4,8
tt1674757,6.7,176
tt16747572,9.6,10330
tt1674766,5.4,494
tt1674768,5.1,222
tt1674769,5.1,321
tt1674771,6.5,80936
tt1674772,5.6,2109
tt1674773,7.1,11566
tt1674775,5.4,1530
tt1674776,5.2,829
tt1674778,6.4,586
tt1674780,5.6,112
tt1674781,6.6,38
tt1674783,8.2,28
tt1674784,5.3,43991
tt1674785,7.2,2445
tt16750078,9.5,57
tt16750728,4.0,194
tt16751496,8.1,11
tt1675158,8.1,22
tt1675161,5.5,4610
tt1675162,4.1,46
tt1675163,5.8,179
tt16751646,9.3,21
tt1675167,7.4,22
tt1675174,7.2,8
tt16751916,8.8,21
tt1675192,7.3,102388
tt1675197,6.6,1030
tt1675260,7.8,14
tt1675291,5.6,52
tt1675293,5.0,63
tt1675309,6.8,481
tt1675311,8.9,56
tt1675313,5.1,407
tt1675314,6.7,11
tt1675434,8.5,866055
tt1675439,5.7,369
tt1675441,6.5,81
tt16756254,4.1,42
tt16756914,5.8,94
tt16757252,5.3,284
tt1675733,4.3,101
tt1675742,6.2,37
tt1675758,3.8,1123
tt1675759,4.5,695
tt1675761,7.2,13
tt16757854,8.3,32
tt1675828,6.9,7
tt1675846,4.5,34
tt16760592,3.2,153
tt16760880,7.2,14
tt1676106,8.4,6
tt1676132,7.3,11
tt1676180,6.0,74
tt1676194,7.7,8
tt16762078,7.2,9
tt16763048,9.3,21
tt16766174,8.5,211
tt1676680,7.1,222
tt1676681,6.2,183
tt1677082,6.1,1015
tt1677548,7.7,18
tt1677557,5.6,219
tt1677561,7.4,6538
tt1677586,6.1,20
tt1677602,6.7,60
tt1677603,7.0,1158
tt1677615,5.3,355
tt1677637,7.0,30
tt1677642,7.8,170
tt1677676,7.0,81
tt1677707,6.1,39
tt1677709,5.8,64
tt1677711,8.0,60
tt1677720,7.4,443154
tt1678037,3.8,327
tt1678040,5.1,1063
tt1678042,3.2,480
tt1678046,6.4,39
tt1678050,7.7,442
tt1678051,4.3,7405
tt1678052,5.0,423
tt1678054,5.5,812
tt1678055,8.0,124
tt16788570,8.1,234
tt1679141,7.0,79
tt1679144,6.9,107
tt1679150,3.9,15
tt1679226,5.0,13
tt1679227,7.8,46
tt1679238,7.6,80
tt1679239,7.2,24
tt1679248,5.7,1308
tt1679270,7.3,9
tt1679275,7.9,8
tt1679276,7.0,546
tt1679332,5.6,6072
tt1679335,6.4,84136
tt1679340,7.7,69
tt16794270,6.0,80
tt16794528,7.9,2013
tt1679529,6.1,19
tt1679544,4.6,402
tt1679583,7.4,235
tt1679595,6.3,395
tt1679657,6.9,147
tt1679681,6.7,1025
tt1680019,7.4,3505
tt1680021,6.4,6
tt1680045,6.1,17086
tt1680051,5.4,3122
tt1680052,5.6,13
tt1680075,5.7,95
tt1680089,5.4,1662
tt1680095,5.9,3100
tt1680096,6.7,361
tt1680099,5.7,2368
tt1680101,6.5,73
tt1680102,4.5,488
tt1680106,5.8,176
tt1680114,6.6,19463
tt1680119,4.5,277
tt1680123,5.9,3284
tt1680133,5.8,4037
tt1680136,7.1,11285
tt1680139,5.8,331
tt1680140,5.3,1465
tt1680303,6.3,212
tt1680305,5.4,789
tt1680311,4.9,277
tt1680314,3.9,43
tt1680667,8.0,7
tt1680679,7.0,2949
tt16806798,7.1,21
tt1680685,4.7,30
tt1680720,7.4,20
tt1680724,5.8,10
tt1681368,5.5,139
tt1681370,5.7,232
tt1681371,5.8,776
tt1681372,3.7,180
tt1681666,4.9,127
tt1682178,7.6,142
tt1682179,5.9,204
tt1682180,6.8,110524
tt1682181,7.3,10425
tt1682186,6.1,1807
tt1682187,5.9,3242
tt1682226,3.1,155
tt1682246,5.6,5051
tt1682376,7.0,175
tt1682886,5.5,1142
tt1682888,6.6,69
tt1682913,9.5,14
tt1682931,8.7,123
tt1682940,4.2,5005
tt1682948,8.2,16
tt1682949,6.6,659
tt1682999,8.2,18
tt1683003,8.1,142
tt1683013,7.9,10
tt1683040,6.4,3392
tt1683042,7.2,1395
tt1683046,6.3,475
tt1683048,7.4,5775
tt1683051,5.5,88
tt1683413,4.9,135
tt1683453,8.2,26
tt1683463,6.8,50
tt1683477,5.9,26
tt1683498,8.1,36
tt1683524,5.9,384
tt1683526,7.7,88145
tt1683876,7.7,8506
tt1683881,6.0,7
tt1683890,8.0,426
tt1683919,4.4,120
tt1683921,6.6,4943
tt1683965,8.9,18
tt1683970,5.0,2331
tt1683976,6.0,9
tt1683981,4.8,353
tt1683984,8.5,18
tt16842060,8.2,95
tt1684225,3.6,217
tt1684233,6.1,33797
tt1684546,5.8,14
tt1684548,3.5,1245
tt1684552,6.5,16
tt1684555,3.5,2846
tt1684558,5.1,574
tt1684559,8.0,24
tt1684564,4.3,2194
tt1684567,3.3,570
tt1684599,7.6,8
tt1684609,6.4,338
tt1684628,5.9,7748
tt1684868,3.2,217
tt1684889,9.1,10
tt1684901,7.7,30
tt1684925,5.9,5874
tt1684928,5.8,783
tt1684935,6.7,498
tt1685486,7.3,70
tt1685536,7.3,148
tt1685576,6.7,408
tt1685584,1.3,97
tt1685674,7.7,48
tt1685680,5.8,11
tt1686018,3.6,3020
tt1686022,7.1,148
tt1686027,5.8,269
tt1686039,5.7,15246
tt1686042,6.2,2294
tt1686044,5.1,100
tt1686047,6.8,34
tt1686053,5.7,280
tt1686063,5.9,212
tt1686067,7.2,4040
tt1686069,6.3,745
tt1686089,7.2,66
tt1686122,5.3,13
tt1686312,4.1,308
tt1686326,4.8,171
tt1686327,4.0,742
tt1686328,6.5,888
tt1686330,5.1,323
tt1686635,5.6,93
tt1686637,7.0,6
tt1686674,8.2,13
tt1686680,5.8,18
tt1686768,6.7,2318
tt1686784,5.9,8329
tt16867902,8.8,53
tt1686821,5.4,55517
tt1686827,6.1,43
tt1686834,8.5,25
tt1686865,6.2,432
tt1686897,3.4,1296
tt1686898,5.1,8
tt1686899,6.5,8
tt1686900,5.6,45
tt1686902,2.6,954
tt1686904,6.5,44
tt1686906,6.7,24
tt1686907,6.6,91
tt1687208,4.5,91
tt1687220,6.2,229
tt1687241,6.1,226
tt1687247,7.6,15376
tt1687269,5.3,59
tt1687276,4.5,37
tt1687277,4.8,1141
tt1687280,6.6,89
tt1687281,6.5,10109
tt1687856,5.6,518
tt1687858,6.6,87
tt1687875,6.6,24
tt1687878,2.8,385
tt1687889,4.1,1902
tt1687900,5.2,59
tt1687901,6.4,67323
tt1687904,8.0,6
tt1687905,7.4,272
tt1687913,5.9,14
tt1688064,5.2,702
tt1688227,8.3,10
tt1688228,8.2,48
tt1688421,7.2,5
tt1688426,8.7,7
tt1688453,8.5,9
tt1688465,7.5,73
tt1688649,7.2,2461
tt1688676,6.7,23
tt1688699,6.2,4217
tt1688704,4.2,473
tt16892654,5.8,30
tt16897968,5.9,594
tt16898138,8.7,19
tt16898430,8.6,5
tt16899152,8.4,9
tt16899216,3.8,653
tt16899324,6.5,34
tt16899584,9.0,1169
tt16899852,5.8,378
tt16900304,5.6,141
tt1690120,6.1,72
tt1690140,8.0,112
tt1690180,6.5,14
tt1690185,5.8,14
tt16902002,2.2,6
tt1690201,6.9,59
tt1690368,5.6,2775
tt1690375,6.9,9
tt1690455,5.9,6138
tt1690470,6.1,2131
tt1690483,6.3,2758
tt1690484,8.2,18
tt1690518,6.3,261
tt1690539,8.0,94
tt1690540,3.2,751
tt1690541,5.9,60
tt1690542,5.5,283
tt1690543,6.3,29
tt1690544,6.8,32
tt1690545,3.3,249
tt1690953,7.3,405171
tt1690967,6.0,2384
tt1690969,8.5,20
tt1690991,5.9,135
tt1691016,5.9,431
tt1691020,3.6,364
tt1691149,5.6,79
tt1691152,7.2,6129
tt1691153,4.8,754
tt1691154,5.4,3970
tt16911606,7.6,10
tt16911974,5.9,9
tt16913072,2.2,232
tt1691323,6.2,7011
tt1691334,7.1,227
tt1691343,6.1,277
tt1691448,7.1,80
tt1691449,5.5,164
tt1691450,6.3,106
tt1691452,3.7,1619
tt1691453,4.9,2552
tt1691455,6.4,6
tt16914952,5.9,2123
tt16915214,7.6,60
tt16915972,6.9,2281
tt16917146,9.2,7
tt1691832,4.7,960
tt1691864,8.8,23
tt1691916,6.4,53811
tt1691917,5.7,46224
tt1691920,5.9,6243
tt1691923,6.2,9
tt1691924,2.7,199
tt1691925,7.2,7
tt1691926,6.3,116
tt1691928,6.9,17
tt1692084,5.1,1776
tt1692098,6.1,2772
tt1692190,7.6,10899
tt1692191,5.8,74
tt1692193,5.6,323
tt1692196,6.1,27
tt1692226,7.4,13
tt1692227,5.3,852
tt1692231,7.4,11
tt1692232,4.5,86
tt1692235,4.7,816
tt1692249,7.6,39
tt1692253,7.8,40
tt1692254,6.4,10
tt1692259,6.3,36
tt1692301,2.2,175
tt1692304,6.6,234
tt1692478,5.5,304
tt1692486,7.1,128511
tt1692500,7.1,23
tt1692503,5.6,732
tt1692504,6.2,8526
tt1692848,6.9,116
tt1692889,7.1,149
tt1692928,8.2,4234
tt1693039,6.0,358
tt1693105,2.7,40
tt1693106,6.2,81
tt1693107,3.3,300
tt1693110,1.8,676
tt1693111,6.9,8
tt1693665,8.1,26
tt1693679,3.3,1934
tt1693776,6.0,130
tt1693784,7.8,8
tt1693790,6.4,226
tt1693798,8.1,28
tt1693805,7.6,7
tt1693809,7.1,24
tt1693814,6.2,14
tt1693830,6.6,2380
tt1693843,4.7,2342
tt1693860,7.7,28
tt1693862,6.4,92
tt1693937,8.0,7
tt1693968,8.7,12
tt1693989,6.3,1741
tt1694015,7.0,860
tt1694019,6.7,2397
tt1694020,5.8,37872
tt1694021,5.3,10187
tt1694069,5.7,14
tt1694108,6.4,47
tt1694115,6.6,73
tt1694118,6.1,2632
tt16944826,6.3,516
tt1694507,4.1,22
tt1694510,5.5,32
tt1694518,6.3,359
tt1694537,6.3,40
tt1695136,7.3,881
tt16951384,7.7,10
tt16951480,3.7,60
tt16951524,4.0,358
tt16951976,8.1,18
tt16953666,7.2,2584
tt1695385,6.9,36
tt1695388,6.8,292
tt1695405,5.5,4144
tt1695409,4.1,443
tt16954632,5.3,30
tt1695763,5.0,963
tt1695783,4.3,194
tt1695790,6.8,7
tt1695791,5.1,185
tt1695823,5.9,272
tt1695831,7.2,1483
tt1695990,5.9,556
tt1695991,5.9,162
tt1695992,6.2,10
tt1695993,6.5,53
tt1695994,4.5,3938
tt1696181,6.5,438
tt1696183,8.5,19
tt1696185,7.2,18
tt1696190,7.0,3037
tt1696197,7.2,84
tt1696494,7.7,25
tt1696546,9.2,34
tt16968086,7.5,38
tt16969178,6.3,417
tt16969906,4.4,590
tt1697064,6.3,7877
tt16970976,5.8,3482
tt1697558,7.5,25
tt16976624,8.6,8
tt16976670,4.4,12
tt1697696,2.9,29
tt16977750,7.8,882
tt1697797,6.1,57
tt1697800,4.4,2969
tt1697820,6.0,101
tt1697878,4.2,633
tt16978828,6.1,21
tt1697887,6.8,51
tt1697891,2.8,445
tt1697920,6.3,363
tt16979418,7.1,13
tt1697951,7.4,6
tt1697973,5.2,141
tt1697976,5.8,26
tt1697986,5.9,188
tt1697996,6.9,524
tt1698008,2.5,2398
tt1698010,7.9,6523
tt1698024,4.0,7
tt16981600,5.9,141
tt16983210,9.3,22
tt1698482,5.2,85
tt16985078,7.9,42
tt16985198,7.4,9
tt1698576,6.8,50
tt1698641,6.2,44960
tt1698645,5.1,10
tt1698648,5.7,15596
tt1698651,2.3,745
tt1698652,7.2,1942
tt1698653,2.9,131
tt1698654,6.6,589
tt1698655,3.9,145
tt1698656,3.5,234
tt16990484,5.4,20
tt1699122,3.9,124
tt1699128,5.4,841
tt1699135,5.8,3057
tt1699140,5.6,589
tt1699147,6.1,3773
tt1699158,9.1,34
tt1699163,6.1,1194
tt1699164,6.0,1253
tt1699180,6.4,890
tt1699186,6.6,5
tt1699188,8.0,37
tt1699195,7.3,3867
tt1699202,6.4,804
tt1699221,7.0,63
tt1699222,7.8,74
tt1699223,3.9,172
tt1699231,5.2,20102
tt1699233,6.1,444
tt1699236,6.9,116
tt16992574,8.7,7
tt16994102,7.3,22
tt1699479,4.6,168
tt1699491,6.1,2221
tt1699513,3.0,6307
tt1699518,6.6,6801
tt1699521,6.9,11
tt16996230,6.1,11
tt16996614,8.6,5
tt16996876,8.4,103
tt1699702,8.9,21
tt1699706,7.9,11
tt1699720,6.8,249
tt1699755,5.3,4951
tt16997558,5.4,324
tt1699758,6.2,644
tt1700263,5.6,30
tt1700280,8.0,10
tt1700415,6.5,95
tt1700423,6.2,2914
tt1700439,4.3,102
tt1700455,6.2,167
tt1700467,6.1,1775
tt1700485,7.5,14
tt1700489,6.0,362
tt17005404,4.8,121
tt1700721,8.4,11
tt1700724,5.9,14
tt1700742,7.4,11
tt17007480,9.8,31
tt1700749,6.5,21
tt1700754,8.2,10
tt1700796,7.9,16
tt1700807,4.9,50
tt1700808,6.2,3742
tt1700810,6.8,154
tt1700841,6.1,198097
tt1700844,6.2,16140
tt1700845,6.1,10111
tt17008712,6.8,59
tt17009328,6.8,6
tt17009584,4.2,393
tt17009856,7.0,249
tt1701176,3.9,94
tt1701180,8.0,5
tt1701186,6.7,667
tt1701188,8.4,9
tt1701202,7.0,128
tt1701210,6.6,12218
tt1701214,7.9,44
tt1701215,6.1,537
tt1701218,3.9,608
tt1701224,5.1,3282
tt1701226,6.4,159
tt1701227,8.0,21
tt1701228,6.3,25
tt17012768,7.2,91
tt17014214,6.6,137
tt1701971,7.5,15
tt1701973,5.5,14
tt1701976,7.3,2275
tt1701980,7.9,15
tt1701990,5.6,15820
tt1701992,6.6,241
tt1701993,6.3,339
tt1701995,4.9,1035
tt1702002,5.8,113
tt1702004,5.7,48
tt1702009,3.0,2165
tt1702014,7.9,26037
tt1702016,4.3,840
tt1702361,6.3,16
tt1702399,6.8,55
tt1702405,6.0,11
tt17024164,6.2,483
tt1702425,5.5,21221
tt1702429,6.3,2938
tt1702435,6.1,86
tt1702436,4.9,81
tt1702439,6.6,112251
tt1702441,7.2,141
tt1702443,1.6,76318
tt1702455,6.3,52
tt1702466,6.2,23
tt1702541,5.5,12
tt1702543,7.2,261
tt1702614,8.4,50
tt1703048,6.8,3857
tt1703049,7.4,5553
tt1703058,4.4,35
tt1703068,7.1,172
tt1703076,6.5,25
tt17030826,6.5,164
tt1703125,5.8,2712
tt1703131,7.3,14
tt1703147,3.5,127
tt1703148,6.7,40054
tt1703199,6.1,59705
tt1703231,5.8,533
tt1703232,6.5,908
tt1703237,5.5,39
tt1703238,7.5,69
tt1703807,7.7,1122
tt1703814,6.7,233
tt1703824,6.1,2368
tt1703839,7.4,10
tt1703845,5.9,61
tt1703911,4.4,949
tt1703914,6.9,391
tt1703919,5.2,483
tt1703923,5.9,751
tt1703930,6.6,21
tt1703938,4.9,778
tt1703945,6.9,11
tt1703957,6.5,20134
tt1703958,5.8,6959
tt17040210,5.6,18
tt1704143,5.1,43
tt1704161,6.1,1113
tt1704175,4.0,153
tt1704181,7.6,15
tt17041964,7.6,16107
tt1704201,2.1,708
tt1704219,8.5,11
tt17042306,5.9,60
tt1704233,9.2,19
tt17042368,9.3,7
tt1704267,7.8,8
tt17042714,2.6,407
tt17043084,9.2,32
tt17043566,6.6,39
tt17043652,4.8,451
tt17044594,5.2,1017
tt17044664,6.0,249
tt1704573,6.8,61179
tt1704578,3.3,148
tt1704586,6.6,1001
tt1704619,7.0,7073
tt1704680,5.7,244
tt1704705,5.2,37
tt1704721,5.1,90
tt17048276,5.5,359
tt17048292,6.4,21
tt17048330,6.9,638
tt17048366,6.9,979
tt1705047,6.0,99
tt1705100,8.6,21
tt1705111,6.0,70
tt1705112,5.7,54
tt1705113,6.1,870
tt1705125,3.5,1147
tt1705126,5.8,236
tt1705134,5.2,3081
tt17052380,5.2,110
tt17055226,6.4,124
tt17057126,4.2,182
tt17057254,3.6,25
tt1705786,7.3,18764
tt1705787,5.3,51
tt1705790,2.2,700
tt1705877,6.3,76
tt1705891,7.4,14
tt1705933,5.8,41
tt1705952,4.8,12757
tt1705956,3.9,225
tt1705969,6.5,349
tt1706317,4.1,2492
tt17063188,9.2,13
tt1706327,5.7,20
tt1706414,6.5,3127
tt1706433,7.1,2043
tt1706441,5.5,61
tt1706450,6.1,4721
tt1706462,6.0,75
tt1706470,5.5,1918
