imdb_id,collection_id
tt0126029,1293
tt0139654,1753
tt0146316,1738
tt0159273,188
tt0162030,1793
tt0163025,755
tt0164334,69
tt0196229,1894
tt0198781,975
tt0206275,1254
tt0206314,747
tt0209163,1613
tt0211443,528
tt0212985,1555
tt0221218,1548
tt0227538,1348
tt0230011,139
tt0231402,338
tt0232500,1529
tt0239395,279
tt0240462,423
tt0240772,1059
tt0241527,625
tt0243155,240
tt0245686,740
tt0245799,236
tt0246578,359
tt0247638,1635
tt0247745,1388
tt0250371,1623
tt0250494,839
tt0252866,92
tt0257106,1256
tt0257408,118
tt0258827,565
tt0261392,731
tt0263488,732
tt0263728,1065
tt0265171,459
tt0265632,1194
tt0266915,1230
tt0267129,1871
tt0268579,1213
tt0278488,676
tt0279064,458
tt0279112,577
tt0279483,1764
tt0281718,529
tt0281954,1502
tt0282179,1343
tt0283079,1764
tt0285685,886
tt0286098,1897
tt0286249,1764
tt0287635,1135
tt0289730,841
tt0290006,1003
tt0291959,1055
tt0293359,261
tt0293667,1767
tt0293715,1002
tt0293849,1589
tt0293854,861
tt0294939,111
tt0295578,1228
tt0296696,1007
tt0297441,1764
tt0298826,1938
tt0302819,984
tt0306741,419
tt0307109,1594
tt0310790,448
tt0311939,1764
tt0312843,1376
tt0314134,204
tt0322645,711
tt0339847,1778
tt0355857,1077
tt0388130,706
tt0413669,72
tt0810831,407
tt0831848,331
tt0832449,1074
tt1073223,391
tt1967539,766
tt0481499,1498
tt0770828,908
tt0795461,1256
tt1029231,805
tt1170358,1559
tt1211956,464
tt1229340,102
tt1288558,470
tt1300854,716
tt1335975,24
tt1340803,288
tt1375789,1180
tt1408101,1354
tt1411250,1486
tt1430132,1707
tt1453405,975
tt1457765,1556
tt1457767,1491
tt1531924,1511
tt1535975,1850
tt1572315,1435
tt1583421,539
tt1606378,404
tt1650554,781
tt1663662,1093
tt1670345,1053
tt1674047,210
tt1690953,389
tt1691917,1130
tt1778924,1691
tt1821694,1178
tt1833673,400
tt1854564,1110
tt1870419,627
tt1872101,1760
tt1872102,1760
tt1891884,1069
tt1905041,1529
tt1913178,362
tt1925518,1639
tt1937118,1666
tt1937390,1054
tt1951261,1554
tt1951264,1565
tt1978599,1063
tt1981115,1719
tt1985966,307
tt2002718,888
tt2004432,1858
tt2017020,1664
tt2017561,746
tt2034139,1582
tt2083355,1460
tt2113681,1437
tt2113820,1323
tt2169322,504
tt2184339,1641
tt2188655,76
tt2191701,598
tt2199711,1822
tt2203308,49
tt2205904,552
tt2209418,186
tt2210855,1035
tt2216856,1533
tt2221648,1042
tt2226417,709
tt2230358,295
tt2236054,1008
tt2240884,636
tt2241403,1089
tt2243537,35
tt2262270,1347
tt2263944,425
tt2276778,1268
tt2281159,323
tt2291606,1844
tt2294629,532
tt2301155,1290
tt2301592,739
tt2302755,626
tt2312390,1542
tt2315236,852
tt2317524,8
tt2324730,480
tt2343707,1231
tt2356464,1852
tt2358913,194
tt2362778,1241
tt2368672,956
tt2371834,1100
tt2374144,562
tt2378567,1804
tt2381618,395
tt2382009,1054
tt2385047,371
tt2388821,1889
tt2390341,1562
tt2395353,1113
tt2396200,1208
tt2406468,758
tt2408134,1801
tt2412556,541
tt2412746,1205
tt2418558,606
tt2427502,442
tt2429640,991
tt2435514,1574
tt2436046,114
tt2436516,570
tt2438644,387
tt2440362,1211
tt2450186,1800
tt2457258,57
tt2457282,1163
tt2458106,1043
tt2464018,1001
tt2476154,927
tt2504308,336
tt2510874,1872
tt2537176,690
tt2538654,235
tt2553376,1386
tt2562234,1044
tt2563562,1598
tt2578608,804
tt2581664,277
tt2599716,1143
tt2604704,1917
tt2609326,93
tt2609758,894
tt2617828,525
tt2628316,592
tt2630300,1576
tt2636124,556
tt2637012,1159
tt2642064,1879
tt2643394,1607
tt2652476,1147
tt2658126,320
tt2668134,1337
tt2670454,727
tt2708764,648
tt2752584,1134
tt2755016,1612
tt2765340,1321
tt2767948,191
tt2768084,419
tt2769158,1917
tt2771932,1925
tt2772092,116
tt2776882,802
tt2783020,731
tt2795078,548
tt2816740,43
tt2825924,1205
tt2861478,1430
tt2861518,1189
tt2900624,75
tt2902898,133
tt2908228,1000
tt2912922,263
tt2917336,1503
tt2918988,680
tt2927068,1507
tt2927086,688
tt2934340,456
tt2946582,173
tt2953744,685
tt2957774,1701
tt2987732,475
tt2990702,777
tt2992146,392
tt3003996,1932
tt3008034,519
tt3016256,53
tt3017864,556
tt3019994,1779
tt3037342,964
tt3043630,1732
tt3054776,1412
tt3068190,1916
tt3069758,349
tt3086582,1732
tt3104078,1826
tt3105008,1412
tt3146360,189
tt3148528,1729
tt3152130,1383
tt3169740,1527
tt3174084,1700
tt3175476,901
tt3198698,680
tt3234078,469
tt3257582,1138
tt3264494,529
tt3303446,391
tt3332410,1252
tt3341084,1539
tt3398788,672
tt3417422,431
tt3642420,1191
tt3666926,1761
tt3720788,1511
tt3856638,611
tt4141906,1921
tt4828534,319
tt5827216,714
tt6967268,164
tt7315746,1880
tt0377981,568
tt0448694,1171
tt0458339,266
tt0459748,1108
tt0472181,1664
tt0472399,938
tt0480239,140
tt0800369,1719
tt0803061,1196
tt0844993,666
tt0905372,1676
tt1071875,557
tt1153546,220
tt1156300,373
tt1201607,625
tt1204342,1614
tt1216475,274
tt1229238,963
tt1233301,718
tt1262416,1259
tt1268799,624
tt1270798,1869
tt1285241,417
tt1293561,1545
tt1296373,1525
tt1298650,1126
tt1302011,807
tt1308748,251
tt1318514,1132
tt1322333,830
tt1324999,1689
tt1365048,1270
tt1399103,1755
tt1402488,622
tt1411697,1554
tt1412386,195
tt1436562,1212
tt1438176,530
tt1446147,278
tt1449283,1633
tt1452293,858
tt1456635,589
tt1464174,206
tt1478964,144
tt1490678,1647
tt1499658,668
tt1515091,1284
tt1517489,1348
tt1525836,546
tt1530509,1564
tt1534786,1507
tt1560671,1566
tt1564349,416
tt1566528,890
tt1568139,1878
tt1568346,1547
tt1584941,1849
tt1596343,1529
tt1604231,1811
tt1611876,796
tt1615918,84
tt1622979,501
tt1630637,696
tt1634122,743
tt1640711,33
tt1644655,1044
tt1649400,1236
tt1650043,403
tt1657283,665
tt1657512,730
tt1666169,882
tt1669277,1393
tt1672215,1667
tt1680089,946
tt1685576,1404
tt1686784,426
tt1686865,1084
tt1687247,853
tt1687856,234
tt1690368,76
tt1692503,1497
tt1693110,1292
tt1699135,1648
tt1699163,1812
tt1699164,1812
tt1699231,1174
tt1699513,1918
tt1700423,588
tt1703199,591
tt1708510,1407
tt1712187,913
tt1714208,367
tt1716747,645
tt1716772,1569
tt1728217,1739
tt1729211,949
tt1733578,1714
tt1734582,362
tt1739212,1138
tt1745672,294
tt1754029,812
tt1756384,1521
tt1764632,1386
tt1767319,700
tt1773109,1872
tt1776196,538
tt1778304,1101
tt1781069,1886
tt1787759,894
tt1791500,469
tt1791666,1790
tt1792799,825
tt1793931,1688
tt1796603,1461
tt1798635,409
tt1801064,988
tt1804508,386
tt1807950,152
tt1808454,1377
tt1808587,284
tt1809274,244
tt1810864,434
tt1815769,78
tt1828224,831
tt1831609,179
tt1832381,393
tt1832438,1721
tt1833845,444
tt1833846,444
tt1836210,1811
tt1840372,391
tt1841898,1750
tt1845842,688
tt1851909,419
tt1852904,1091
tt1858582,1784
tt1860318,395
tt1863347,813
tt1865375,244
tt1868070,1328
tt1869453,1386
tt1876517,840
tt1883251,874
tt1883397,1692
tt1884495,940
tt1897949,802
tt1899353,1642
tt1901033,1811
tt1904937,760
tt1918965,991
tt1920861,897
tt1924354,1177
tt1926313,1172
tt1927041,1363
tt1927077,849
tt1945106,524
tt1946285,1287
tt1947998,374
tt1948150,1308
tt1961179,1709
tt1961324,1138
tt1964849,495
tt1966396,353
tt1974262,640
tt1986935,1155
tt1988166,769
tt1988689,828
tt1992138,516
tt1998395,1579
tt1999167,1020
tt2028530,1099
tt2034026,989
tt2047769,1627
tt2048804,918
tt2050664,1718
tt2053359,500
tt2068997,70
tt2072029,1102
tt2073070,1241
tt2075108,163
tt2075172,471
tt2076251,695
tt2077886,1630
tt2080337,872
tt2084885,1540
tt2090463,168
tt2094052,909
tt2095742,1102
tt2097245,1273
tt2100558,1627
tt2102465,1812
tt2106519,850
tt2112904,187
tt2115378,1145
tt2124046,1317
tt2133312,494
tt2134058,1363
tt2141789,720
tt2146252,1397
tt2150139,41
tt2186875,833
tt2234550,818
tt2241287,834
tt2321395,837
tt2364842,1624
tt2367954,1373
tt2776256,1238
tt3565112,1748
tt3565136,1748
tt3565148,1748
tt3565158,1748
tt3565160,1748
tt3565164,1748
tt4164468,1833
tt4247856,1370
tt0167260,1593
tt0172156,159
tt0181852,1674
tt0222812,1190
tt0234215,1600
tt0242653,1600
tt0250638,1092
tt0251736,507
tt0254481,805
tt0257076,1232
tt0257568,773
tt0266543,505
tt0266697,784
tt0274166,743
tt0276919,1777
tt0279111,89
tt0283426,1578
tt0285823,921
tt0290334,1869
tt0295700,1866
tt0295721,1419
tt0300471,1277
tt0301470,732
tt0302566,236
tt0305357,283
tt0306047,1256
tt0307987,162
tt0309593,501
tt0309916,1819
tt0312358,100
tt0312700,1538
tt0313911,61
tt0315327,79
tt0317303,350
tt0317676,674
tt0318850,1466
tt0320691,1788
tt0322259,1529
tt0322545,652
tt0322589,665
tt0323642,1633
tt0324216,1434
tt0325703,1738
tt0325980,1126
tt0328828,92
tt0328844,1109
tt0328880,246
tt0329028,436
tt0329101,528
tt0330069,224
tt0333780,839
tt0337711,1227
tt0338459,1348
tt0338763,178
tt0338828,1847
tt0339091,544
tt0340110,484
tt0340855,63
tt0347585,987
tt0348591,1940
tt0348843,737
tt0349205,287
tt0349333,361
tt0351887,1690
tt0352376,585
tt0356922,1226
tt0357959,1117
tt0361354,185
tt0362511,420
tt0363852,1056
tt0364447,1007
tt0364930,64
tt0365067,308
tt0366291,236
tt0366292,1072
tt0366526,577
tt0367913,748
tt0368045,458
tt0368909,1076
tt0369032,1764
tt0369060,705
tt0369295,237
tt0370082,1843
tt0373283,1243
tt0374102,1080
tt0374269,1422
tt0374339,705
tt0374345,1818
tt0374887,990
tt0375934,879
tt0376144,1237
tt0379225,1493
tt0379593,1712
tt0379878,427
tt0380291,948
tt0382868,1011
tt0385754,1013
tt0389727,1764
tt0390067,601
tt0396659,711
tt0396781,1085
tt0415219,1159
tt0416854,1786
tt0420076,1136
tt0422702,440
tt0425153,1670
tt0473474,419
tt0783724,604
tt1006926,1074
tt1133935,391
tt2243192,1778
tt3533690,1187
tt3679304,1773
tt6352612,1142
