tconst,primaryTitle,startYear,runtimeMinutes,imdb_id,id,budget,revenue,certification,original_title,poster_path,tagline,original_language,release_date,popularity,vote_average,vote_count,Genre_Action,Genre_Adult,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_News,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,profit,ROI
tt0240510,The Four Feathers,2002.0,132,tt0240510,9093,35000000.0,29882600.0,PG-13,The Four Feathers,/jE5Fdoq2xZqfNEptdSXMJr1uN8x.jpg,"Freedom. Country. Honor. Passion. To save his best friend, one man must risk everything he loves.",en,2002-09-08,7.502,6.6,440,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5117400.0,-0.14621142857142858
tt0257076,S.W.A.T.,2003.0,117,tt0257076,9257,80000000.0,116643000.0,PG-13,S.W.A.T.,/bon63yPVIgUFLP2653Dg9GCOJLJ.jpg,You're either S.W.A.T. or you're not.,en,2003-08-08,23.545,6.1,1985,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36643000.0,0.4580375
tt0300532,Blue Crush,2002.0,104,tt0300532,9266,25000000.0,51842700.0,PG-13,Blue Crush,/iZSw0JVG0cIFuZoTHuQU3nmGT4k.jpg,"Three Friends, One Passion, No Limits.",en,2002-08-08,9.899,6.0,441,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,26842700.0,1.073708
tt0393109,Brick,2005.0,110,tt0393109,9270,475000.0,3919250.0,R,Brick,/5WVk8JpNIxepn4fpZzQeCumkOL5.jpg,A detective story,en,2006-03-31,8.476,6.8,961,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3444250.0,7.251052631578947
tt0280665,Femme Fatale,2002.0,114,tt0280665,9280,35000000.0,16830300.0,R,Femme Fatale,/i2OgxmZVbIsJxaLiYMjCSewsLty.jpg,Nothing is more desirable or more deadly than a woman with a secret.,en,2002-04-30,17.111,6.2,448,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-18169700.0,-0.5191342857142857
tt0215129,Road Trip,2000.0,93,tt0215129,9285,16000000.0,119754000.0,R,Road Trip,/jee4eY5tZprI0V18S6PXUloBzSk.jpg,The greatest college tradition of all.,en,2000-05-19,15.587,6.2,1520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103754000.0,6.484625
tt0414982,Final Destination 3,2006.0,93,tt0414982,9286,25000000.0,118890000.0,R,Final Destination 3,/p7ARuNKUGPGvkBiDtIDvAzYzonX.jpg,This ride will be the death of you.,en,2006-02-09,69.378,6.1,3047,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,93890000.0,3.7556
tt0231402,Crocodile Dundee in Los Angeles,2001.0,95,tt0231402,9290,21150000.0,39438700.0,PG,Crocodile Dundee in Los Angeles,/hwt6iJjPuXRDKJON5s9G9pdfPbu.jpg,He heard there was wildlife in L.A. He didn't know how wild.,en,2001-04-12,10.691,5.2,486,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18288700.0,0.8647139479905437
tt0455967,John Tucker Must Die,2006.0,89,tt0455967,9293,18000000.0,68844800.0,PG-13,John Tucker Must Die,/l8B01BFBpIyycO2DopROessWzQU.jpg,Don't Get Mad. Get Even.,en,2006-07-27,12.605,6.2,1168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50844800.0,2.824711111111111
tt0258153,S1m0ne,2002.0,117,tt0258153,9296,10000000.0,19576000.0,PG-13,S1m0ne,/mdHEOCSGPvwa9pYiV1ZDZ1ihj42.jpg,A star is... created.,en,2002-08-23,6.756,5.9,738,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9576000.0,0.9576
tt0385880,Monster House,2006.0,91,tt0385880,9297,75000000.0,140175000.0,PG,Monster House,/zCRPr4bkO3ae0U1134vJ39xZnAG.jpg,The house is . . . alive!,en,2006-06-30,51.586,6.6,3203,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65175000.0,0.869
tt0284837,Ali G Indahouse,2002.0,85,tt0284837,9298,7000000.0,25900000.0,R,Ali G Indahouse,/pjKvQrVpekshVM6DUDOt3ImhAVH.jpg,Me iz introducin a white paper.,en,2002-03-21,11.008,6.1,1077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18900000.0,2.7
tt0465142,American Dreamz,2006.0,107,tt0465142,9310,17000000.0,7314030.0,PG-13,American Dreamz,/loww8fONhdlZQmvMhZFirrg2c1d.jpg,Imagine a country where more people vote for a pop idol than they do for their next President.,en,2006-03-04,7.165,5.0,244,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-9685970.0,-0.5697629411764706
tt0408790,Flightplan,2005.0,98,tt0408790,9315,55000000.0,223387000.0,PG-13,Flightplan,/hlZ8tWZzMYWOwFmExSBohZHXcrf.jpg,If someone took everything you live for... how far would you go to get it back?,en,2005-09-22,15.435,6.4,2102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,168387000.0,3.061581818181818
tt0368909,Ong-Bak: The Thai Warrior,2003.0,108,tt0368909,9316,1100000.0,20112900.0,R,องค์บาก,/oagqAwp48dMPoCT94yDJUDOCVPi.jpg,No computer graphics. No stunt doubles. No wires.,th,2003-01-21,42.951,7.1,1342,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19012900.0,17.284454545454544
tt0277296,The Scorpion King,2002.0,92,tt0277296,9334,60000000.0,165333000.0,PG-13,The Scorpion King,/aITIsX20tACn6jgtyDcCYpRT216.jpg,Warrior. Legend. King.,en,2002-04-18,26.461,5.6,2580,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,105333000.0,1.75555
tt0388482,Transporter 2,2005.0,87,tt0388482,9335,32000000.0,89083200.0,PG-13,Transporter 2,/cdm17vK8PxHfTi7ayZf6WKbOgUO.jpg,The Best In The Business Is Back In The Game.,en,2005-08-03,27.032,6.3,2887,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57083200.0,1.78385
tt0389860,Click,2006.0,107,tt0389860,9339,82500000.0,240685000.0,PG-13,Click,/oL0k5JA53PyoHSZqKb3cNkhwBCE.jpg,What If You Had A Remote... That Controlled Your Universe?,en,2006-06-23,19.946,6.2,5850,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,158185000.0,1.9173939393939394
tt0298814,The Core,2003.0,135,tt0298814,9341,60000000.0,74208300.0,PG-13,The Core,/jaG2vih2z4V5fP9pnYSIL65lr8d.jpg,Earth has a deadline.,en,2003-03-28,16.267,5.7,1404,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14208300.0,0.236805
tt0356150,EuroTrip,2004.0,92,tt0356150,9352,25000000.0,20796800.0,R,EuroTrip,/9t1e0Mova7eyV3OpRC6nT4y6hHH.jpg,No actual Europeans were harmed in the making of this film.,en,2004-02-20,14.874,6.5,1989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4203200.0,-0.168128
tt0457510,Nacho Libre,2006.0,92,tt0457510,9353,35000000.0,99255500.0,PG,Nacho Libre,/kh7B91bMl2lZ0mH9WhPfaNUIEQH.jpg,He's not lean. He's not mean. He's nacho average hero.,en,2006-06-16,39.549,6.3,1245,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,64255500.0,1.8358714285714286
tt0265459,One Hour Photo,2002.0,96,tt0265459,9357,12000000.0,52223300.0,R,One Hour Photo,/ratEjRsUex1kJ16XTOQjN2r9GIe.jpg,The things that we fear the most have already happened to us...,en,2002-08-21,8.511,6.6,1343,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40223300.0,3.351941666666667
tt0309593,Final Destination 2,2003.0,90,tt0309593,9358,26000000.0,90941100.0,R,Final Destination 2,/sDsdhVmGzh4L56QvtLLinvXjDs3.jpg,Death is like a boomerang. it keeps coming back.,en,2003-01-31,59.468,6.2,3173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,64941100.0,2.497734615384615
tt0390521,Super Size Me,2004.0,100,tt0390521,9372,65000.0,28575100.0,PG-13,Super Size Me,/wf4Wf8tPcPGxVqMW4WVy8loFneO.jpg,The first ever reality-based movie ... everything begins and ends in 30 days!,en,2004-01-17,11.001,6.7,1360,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28510100.0,438.61692307692306
tt0324216,The Texas Chainsaw Massacre,2003.0,98,tt0324216,9373,9500000.0,107364000.0,R,The Texas Chainsaw Massacre,/w0yIF8UPMNBDLwztmqgUoc4isLH.jpg,Based on a true story...,en,2003-05-21,64.299,6.2,2073,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,97864000.0,10.301473684210526
tt0245674,Thir13en Ghosts,2001.0,91,tt0245674,9378,42000000.0,68468000.0,R,Thir13en Ghosts,/j4UNVqRy1SqBjaf3f1uEBMuCgwb.jpg,Misery loves company.,en,2001-10-26,41.881,6.2,1627,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,26468000.0,0.6301904761904762
tt0364970,Babylon A.D.,2008.0,90,tt0364970,9381,70000000.0,72108600.0,PG-13,Babylon A.D.,/kt9nqD0uOar8IVE9191HXhWOXKI.jpg,Kill or be Killed.,en,2008-08-20,9.771,5.6,1673,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2108600.0,0.030122857142857142
tt0164052,Hollow Man,2000.0,112,tt0164052,9383,95000000.0,190213000.0,R,Hollow Man,/nAasMJGaytKKsMGbrXJr0g8OufK.jpg,Think you’re alone? Think again.,en,2000-08-04,20.668,5.9,2017,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,95213000.0,1.0022421052631578
tt0335438,Starsky & Hutch,2004.0,101,tt0335438,9384,60000000.0,170269000.0,PG-13,Starsky & Hutch,/i011DoAZF2krWvxhb7XAxl2lEcK.jpg,They're the man.,en,2004-03-05,10.705,5.8,1862,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110269000.0,1.8378166666666667
tt0427944,Thank You for Smoking,2005.0,92,tt0427944,9388,6500000.0,24793500.0,R,Thank You for Smoking,/xIlQYkRjpGBMXDkZoS3IRcckScA.jpg,Tobacco lobbyist Nick Naylor is trying to SAVE YOUR ASH!,en,2005-09-09,8.77,7.2,1717,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18293500.0,2.8143846153846153
tt0386741,Renaissance,2006.0,105,tt0386741,9389,18000000.0,1831350.0,R,Renaissance,/btM2H1pXnudIALp4p6MnTBboRAN.jpg,Paris 2054. Live forever or die trying,fr,2006-03-16,5.615,6.5,198,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-16168650.0,-0.8982583333333334
tt0435625,The Descent,2005.0,99,tt0435625,9392,3500000.0,57130000.0,R,The Descent,/mxFPI4KYBk5ri9cPteIS8jiDFgj.jpg,Scream your last breath.,en,2005-07-08,21.416,7.0,2980,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53630000.0,15.322857142857142
tt0251075,Evolution,2001.0,101,tt0251075,9397,80000000.0,98376300.0,PG-13,Evolution,/dwIrP544LxJtXToLpzkEa08pIMm.jpg,Coming to wipe that silly smile off your planet.,en,2001-06-08,12.273,6.0,1787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18376300.0,0.22970375
tt0196229,Zoolander,2001.0,90,tt0196229,9398,28000000.0,60781000.0,PG-13,Zoolander,/qdrbSneHZjJG2Dj0hhBxzzAo4HB.jpg,3% Body Fat. 1% Brain Activity.,en,2001-09-28,15.389,6.2,3527,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32781000.0,1.17075
tt0423294,Surf's Up,2007.0,85,tt0423294,9408,85000000.0,149045000.0,PG,Surf's Up,/tTDsCVlDA8QR4Dc6t6nERfwl5z.jpg,"In the coldest place on Earth, he's the hottest thing around.",en,2007-06-08,17.001,6.3,1977,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64045000.0,0.7534705882352941
tt0265666,The Royal Tenenbaums,2001.0,110,tt0265666,9428,21000000.0,71441200.0,R,The Royal Tenenbaums,/AmtiqBp7r15JuEqmyWM2dIqqtwH.jpg,Family Isn't A Word ... It's A Sentence.,en,2001-10-05,13.447,7.5,3706,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50441200.0,2.401961904761905
tt0373074,Kung Fu Hustle,2004.0,99,tt0373074,9470,20000000.0,101434000.0,R,功夫,/exbyTbrvRUDKN2mcNEuVor4VFQW.jpg,So many gangsters… so little time.,cn,2004-02-10,27.546,7.4,2115,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81434000.0,4.0717
tt0305357,Charlie's Angels: Full Throttle,2003.0,106,tt0305357,9471,120000000.0,259176000.0,PG-13,Charlie's Angels: Full Throttle,/n4cdJ0Wqxb7C0HmZbcaC4eYnkIf.jpg,This summer the Angels are back.,en,2003-06-27,21.121,5.4,2552,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139176000.0,1.1598
tt0364725,Dodgeball: A True Underdog Story,2004.0,92,tt0364725,9472,20000000.0,167722000.0,PG-13,DodgeBall: A True Underdog Story,/r8KbNHkkwFXLjV1suGwm0Qjure5.jpg,Grab life by the balls.,en,2004-06-18,17.833,6.3,2823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,147722000.0,7.3861
tt0183790,A Knight's Tale,2001.0,132,tt0183790,9476,65000000.0,117487000.0,PG-13,A Knight's Tale,/bBzCG34Iel2xgaioYakXd8auPgt.jpg,He Will Rock You,en,2001-05-11,18.861,6.9,2484,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52487000.0,0.8074923076923077
tt0349683,King Arthur,2004.0,126,tt0349683,9477,120000000.0,203568000.0,PG-13,King Arthur,/5Mqmke8JKE7s8JeYNp7XtzxQXbL.jpg,Rule Your Fate.,en,2004-07-07,21.555,6.3,2242,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83568000.0,0.6964
tt0287978,Daredevil,2003.0,103,tt0287978,9480,78000000.0,179180000.0,PG-13,Daredevil,/oCDBwSkntYamuw8VJIxMRCtDBmi.jpg,A Guardian Devil,en,2003-02-14,29.571,5.2,4219,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101180000.0,1.2971794871794873
tt0274166,Johnny English,2003.0,89,tt0274166,9486,40000000.0,160583000.0,PG,Johnny English,/lx3Y7teA6DaoQ6cIhwzrlnDZpFW.jpg,He knows no fear. He knows no danger. He knows nothing.,en,2003-03-14,16.097,6.2,2800,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120583000.0,3.014575
tt0287717,Spy Kids 2: Island of Lost Dreams,2002.0,100,tt0287717,9488,38000000.0,119723000.0,PG,Spy Kids 2: The Island of Lost Dreams,/A6gkSQVkbUiSCq7C9kexlJF8GdI.jpg,Little Spies. Big Attitudes.,en,2002-08-07,45.597,5.6,1783,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81723000.0,2.1506052631578947
tt0441773,Kung Fu Panda,2008.0,92,tt0441773,9502,130000000.0,631745000.0,PG,Kung Fu Panda,/wWt4JYXTg5Wr3xBW2phBrMKgp3x.jpg,Prepare for awesomeness.,en,2008-06-04,84.142,7.2,9336,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501745000.0,3.859576923076923
tt0305224,Anger Management,2003.0,106,tt0305224,9506,75000000.0,195746000.0,PG-13,Anger Management,/ezitJY9RTk3ReXc1nWhXjmU9cz0.jpg,Feel the Love.,en,2003-04-11,14.55,6.1,2516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120746000.0,1.6099466666666666
tt0328107,Man on Fire,2004.0,146,tt0328107,9509,70000000.0,130294000.0,R,Man on Fire,/v8H6dPqXhHWW137ubxqD4HdHTib.jpg,"Creasy's art is death, and he is about to paint his masterpiece.",en,2004-04-23,34.504,7.4,4120,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60294000.0,0.8613428571428572
tt0455499,Garfield: A Tail of Two Kitties,2006.0,82,tt0455499,9513,60000000.0,141702000.0,PG,Garfield: A Tail of Two Kitties,/osfMaHucgLtHtsMa6TQLTooE3G7.jpg,The Ego has landed.,en,2006-06-15,26.542,5.5,1751,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81702000.0,1.3617
tt0365485,The Matador,2005.0,96,tt0365485,9515,10000000.0,17297200.0,R,The Matador,/oJnlAGmrhsg4QrlVKGgP91J6WPu.jpg,A hitman and a salesman walk into a bar...,en,2005-05-12,8.368,6.3,352,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7297200.0,0.72972
tt0396269,Wedding Crashers,2005.0,119,tt0396269,9522,40000000.0,285177000.0,R,Wedding Crashers,/lFM3lk2zVzC1YFnKm0r6LbFPyRu.jpg,Life's a Party. Crash It.,en,2005-07-13,13.212,6.5,3666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,245177000.0,6.129425
tt0449089,RV,2006.0,99,tt0449089,9530,50000000.0,87528200.0,PG,RV,/eqV0JjfwcEJuK3JPZ2rsNvS1p30.jpg,One Family. Eight Wheels. No brakes.,en,2006-04-28,15.559,5.9,1382,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37528200.0,0.750564
tt0289765,Red Dragon,2002.0,124,tt0289765,9533,78000000.0,209196000.0,R,Red Dragon,/ou9ZKA2cms02b7CdCdVqGkKu0O0.jpg,Before the Silence.,en,2002-10-02,5.117,7.0,3385,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,131196000.0,1.682
tt1029234,Martyrs,2008.0,99,tt1029234,9539,6500000.0,1100000.0,R,Martyrs,/do92C3aiADF8SHC7gkRI65z6o9S.jpg,They haven’t finished being alive.,fr,2008-09-03,91.007,7.3,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-5400000.0,-0.8307692307692308
tt0300051,Jersey Girl,2004.0,102,tt0300051,9541,35000000.0,35492900.0,PG-13,Jersey Girl,/4h71riuBr3xYdtcHjKlHGFo32nQ.jpg,He wanted it all...but he got more than he bargained for.,en,2004-03-25,9.42,6.1,830,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,492900.0,0.014082857142857143
tt0473075,Prince of Persia: The Sands of Time,2010.0,116,tt0473075,9543,200000000.0,336366000.0,PG-13,Prince of Persia: The Sands of Time,/lkp1GFmWyf7k2WKvKIQuuGyichI.jpg,Defy the Future,en,2010-05-19,65.617,6.2,5830,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,136366000.0,0.68183
tt0295254,Feardotcom,2002.0,101,tt0295254,9544,40000000.0,18902000.0,R,FearDotCom,/phcd5AJvA1S45JMKYoNLhTzFwsE.jpg,The last site you'll ever see.,en,2002-08-09,9.944,3.6,284,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-21098000.0,-0.52745
tt0385004,House of Flying Daggers,2004.0,119,tt0385004,9550,15000000.0,92863900.0,PG-13,十面埋伏,/unwvBq1MjoT1wbVqu8hpIt3B2iZ.jpg,,zh,2004-05-19,14.476,7.3,1259,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77863900.0,5.190926666666667
tt0285462,Boat Trip,2002.0,94,tt0285462,9557,20000000.0,8586380.0,R,Boat Trip,/xHFJt9nEfVIUItBfKZr7qhbgveL.jpg,"... once you're on, you'll want to get off...",en,2002-10-01,15.635,5.3,510,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11413620.0,-0.570681
tt0300556,Timeline,2003.0,116,tt0300556,9562,80000000.0,43935800.0,PG-13,Timeline,/uOCIrFOT4U9QXML3SLlpCxGs7BV.jpg,They had to travel into the past to save the future,en,2003-11-26,11.843,5.7,858,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-36064200.0,-0.4508025
tt0314353,Tears of the Sun,2003.0,121,tt0314353,9567,75000000.0,86468200.0,R,Tears of the Sun,/fUnSSQukwTwBSdCbufEE36petLq.jpg,He was trained to follow orders. He became a hero by defying them.,en,2003-03-07,29.955,6.8,1766,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11468200.0,0.15290933333333334
tt0309377,Blood Work,2002.0,110,tt0309377,9573,50000000.0,31794700.0,R,Blood Work,/A6wWJkIREagRWFNu3YotID3n9aW.jpg,He's a heartbeat away from catching the killer,en,2002-08-09,10.656,6.1,608,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18205300.0,-0.364106
tt0295289,A Guy Thing,2003.0,101,tt0295289,9582,20000000.0,17432200.0,PG-13,A Guy Thing,/lpv86hQftikE2ecb1OPYFFMr98r.jpg,Boy meets girl. Boy meets girl's cousin.,en,2003-01-17,9.992,5.9,273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2567800.0,-0.12839
tt0279778,Divine Secrets of the Ya-Ya Sisterhood,2002.0,116,tt0279778,9583,27000000.0,73839200.0,PG-13,Divine Secrets of the Ya-Ya Sisterhood,/hI05FJ8wgPROHQgLtfJ4ZuH3l4b.jpg,The Secret Is Out.,en,2002-06-07,7.49,6.2,185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46839200.0,1.7347851851851852
tt0208003,Big Momma's House,2000.0,99,tt0208003,9600,30000000.0,173959000.0,PG-13,Big Momma's House,/bdQWMjBOzoyXAOGKW4GYj8LM1oa.jpg,This FBI agent is going undercover... and he's concealing more than a weapon.,en,2000-05-31,20.505,5.8,1889,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143959000.0,4.798633333333333
tt0293416,Metropolis,2001.0,108,tt0293416,9606,15000000.0,4035190.0,PG-13,メトロポリス,/tOehVz3MhBhzvpvizEnsC8Gylo1.jpg,Welcome to Metropolis,ja,2001-05-26,19.126,7.0,342,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10964810.0,-0.7309873333333333
tt0463985,The Fast and the Furious: Tokyo Drift,2006.0,104,tt0463985,9615,85000000.0,158468000.0,PG-13,The Fast and the Furious: Tokyo Drift,/cm2ffqb3XovzA5ZSzyN3jnn8qv0.jpg,"On the streets of Tokyo, speed needs no translation...",en,2006-06-03,12.369,6.4,5379,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73468000.0,0.8643294117647059
tt0304711,The Order,2003.0,102,tt0304711,9616,35000000.0,11560800.0,R,The Order,/7kj4TffoKCt4gIrNupr2oqmir69.jpg,Every soul has its price.,en,2003-09-05,13.319,5.4,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-23439200.0,-0.6696914285714286
tt0338337,Paycheck,2003.0,119,tt0338337,9620,60000000.0,95427500.0,PG-13,Paycheck,/icoa6KslkhXKnxLreZ6vXnDimpQ.jpg,Remember the future.,en,2003-12-25,10.354,6.2,1455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35427500.0,0.5904583333333333
tt0368709,Elizabethtown,2005.0,123,tt0368709,9621,57000000.0,52164000.0,PG-13,Elizabethtown,/mOdlzAQxhMgiaazRzif1YtJzg9s.jpg,It's a heck of a place to find yourself,en,2005-10-14,10.482,6.2,914,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-4836000.0,-0.0848421052631579
tt0267913,Scooby-Doo,2002.0,89,tt0267913,9637,84000000.0,275651000.0,PG,Scooby-Doo,/98zsG0FX7z6R4i5q0HONLM21dpt.jpg,Be afraid. Be kind of afraid.,en,2002-06-14,112.181,6.0,3569,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,191651000.0,2.281559523809524
tt0452598,Cheaper by the Dozen 2,2005.0,94,tt0452598,9641,60000000.0,129182000.0,PG,Cheaper by the Dozen 2,/wD68dEtcKuboxd8bhbqiTTxn6cX.jpg,Same Big Family... Even Bigger Adventure.,en,2005-12-21,32.574,6.1,1708,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69182000.0,1.1530333333333334
tt0454945,She's the Man,2006.0,105,tt0454945,9655,20000000.0,33889200.0,PG-13,She's the Man,/gdF2PEBdwoohpPqKL93eCk17zNO.jpg,"If you wanna chase your dream, sometimes you gotta break the rules.",en,2006-03-17,18.721,6.8,2477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13889200.0,0.69446
tt0454082,Black Christmas,2006.0,95,tt0454082,9656,9000000.0,21510900.0,R,Black Christmas,/de7ca1V0CLkWnCySrZWgnwT2EiV.jpg,"This holiday season, the slay ride begins.",en,2006-12-15,9.418,5.1,400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12510900.0,1.3901
tt0286244,The Triplets of Belleville,2003.0,80,tt0286244,9662,9500000.0,14776800.0,PG-13,Les Triplettes de Belleville,/flHYQswYEIvBL2QsQLEJJzTJDyS.jpg,,fr,2003-06-11,6.967,7.4,729,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5276800.0,0.5554526315789474
tt0454824,Flyboys,2006.0,140,tt0454824,9664,60000000.0,17834900.0,PG-13,Flyboys,/xezeqrrno6ytLyLrbTXRGUk4rdu.jpg,Inspired by a true story,en,2006-09-22,8.657,6.5,651,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-42165100.0,-0.7027516666666667
tt0366627,The Jacket,2005.0,103,tt0366627,9667,29000000.0,21733200.0,R,The Jacket,/mdUKskPTFYxPgbEUfoQryM79wz8.jpg,Terror has a new name.,en,2005-03-04,9.606,6.9,1181,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-7266800.0,-0.2505793103448276
