tconst,Genre_ID
tt2194416,8
tt21944288,7
tt21944288,22
tt21944324,7
tt21944324,22
tt21944958,7
tt2194497,8
tt2194499,5
tt2194499,8
tt2194499,10
tt2194503,7
tt2194517,5
tt2194517,8
tt2194517,19
tt21945344,7
tt2194542,8
tt2194542,14
tt2194575,7
tt2194595,7
tt2194648,4
tt2194648,7
tt2194648,8
tt2194661,7
tt2194661,12
tt2194693,7
tt2194724,3
tt2194724,10
tt2194724,16
tt2194752,10
tt2194760,3
tt2194760,5
tt2194760,6
tt2194768,5
tt2194768,8
tt2194768,19
tt2194826,24
tt21949360,7
tt2194988,8
tt2195020,7
tt2195320,5
tt2195320,8
tt21953928,13
tt21954396,0
tt21954396,8
tt2195448,8
tt2195474,13
tt2195474,24
tt2195490,16
tt2195490,24
tt2195498,5
tt2195498,8
tt2195544,7
tt2195548,5
tt2195548,8
tt2195552,8
tt2195552,24
tt2195566,7
tt2195566,12
tt2195566,17
tt2195592,8
tt2195592,16
tt21957808,24
tt2195804,5
tt2195804,6
tt2195830,7
tt21958440,2
tt21958524,0
tt2195879,2
tt2195880,4
tt2195880,7
tt2195896,6
tt2195896,8
tt2195896,15
tt21958986,2
tt21958986,3
tt21958986,5
tt2195913,7
tt2195929,7
tt21959306,24
tt21959310,22
tt2195937,5
tt21959390,4
tt21959390,12
tt21959422,7
tt21959498,8
tt2195951,8
tt2195953,7
tt2195953,14
tt2195968,8
tt2195968,12
tt2195998,6
tt2195998,8
tt2195998,24
tt2196005,5
tt2196023,7
tt2196053,8
tt2196053,15
tt2196053,19
tt2196055,7
tt2196055,12
tt2196059,16
tt2196059,24
tt2196073,24
tt21960794,6
tt21960794,13
tt21960794,16
tt2196104,13
tt2196104,24
tt2196200,7
tt21962250,0
tt21962250,13
tt2196236,8
tt2196236,10
tt2196236,13
tt2196476,7
tt2196476,8
tt2196488,8
tt21964928,7
tt2196560,8
tt2196562,7
tt2196562,8
tt2196562,12
tt2196638,7
tt2196724,0
tt2196724,5
tt2196764,5
tt2196772,7
tt2196772,12
tt21968374,8
tt21968374,19
tt2196844,5
tt2196844,13
tt2196848,13
tt2196848,20
tt21969234,7
tt2197088,5
tt2197088,8
tt2197164,0
tt2197164,2
tt2197164,7
tt2197178,8
tt2197178,13
tt2197178,16
tt2197240,7
tt21973118,13
tt2197378,8
tt2197492,7
tt2197492,8
tt2197566,8
tt2197748,5
tt2197748,8
tt2197776,0
tt2197776,8
tt2197776,22
tt2197809,5
tt2197836,6
tt2197836,7
tt2197836,8
tt2197881,26
tt2197884,0
tt2197893,5
tt2197893,6
tt2197893,19
tt2197905,20
tt21979094,8
tt2197909,8
tt2197919,7
tt2197934,7
tt2197936,8
tt2197936,25
tt2197947,4
tt2197947,7
tt2197947,22
tt2197955,13
tt2197977,7
tt2198022,8
tt2198055,7
tt2198063,4
tt2198063,7
tt2198109,5
tt2198109,19
tt2198137,7
tt2198139,8
tt2198139,19
tt2198153,7
tt2198161,5
tt2198161,8
tt2198187,8
tt2198191,8
tt2198219,7
tt2198235,0
tt2198235,6
tt2198235,8
tt2198241,0
tt2198241,24
tt2198243,8
tt2198247,13
tt2198253,7
tt2198263,15
tt2198277,0
tt2198277,5
tt2198277,10
tt2198281,8
tt2198293,4
tt2198293,7
tt2198536,7
tt2198536,12
tt21986056,8
tt21986594,7
tt21986930,5
tt2198824,8
tt2198824,19
tt21988454,8
tt21989366,12
tt21989388,5
tt21989388,10
tt21989388,13
tt21989400,8
tt21989400,10
tt21989400,13
tt2198956,8
tt2198956,24
tt21989688,14
tt21989688,24
tt21992428,7
tt2199251,5
tt2199251,19
tt2199257,7
tt2199259,7
tt2199265,7
tt2199267,7
tt2199327,4
tt2199327,5
tt2199327,7
tt2199333,7
tt2199357,7
tt2199361,7
tt2199365,14
tt21993886,8
tt2199436,8
tt2199439,8
tt2199447,0
tt2199448,8
tt2199448,22
tt2199459,7
tt21995004,7
tt21995026,8
tt2199543,8
tt2199543,19
tt2199553,8
tt2199571,0
tt2199571,6
tt2199571,24
tt2199587,8
tt2199587,24
tt21996106,7
tt2199633,7
tt2199647,7
tt2199665,13
tt2199677,8
tt21996790,7
tt2199679,0
tt2199679,13
tt2199679,24
tt21996838,7
tt2199691,7
tt2199711,0
tt2199711,24
tt2199723,8
tt2199723,10
tt2199723,13
tt2199733,8
tt2199733,16
tt2199735,7
tt21997516,7
tt21997720,5
tt21997720,19
tt2199776,13
tt21998322,8
tt21998322,19
tt21998498,7
tt21998526,8
tt2200022,7
tt2200030,13
tt22000856,24
tt2200144,5
tt2200350,0
tt22004020,7
tt22004524,8
tt22005792,5
tt22005792,10
tt22005792,13
tt2200738,7
tt2200738,14
tt22008652,8
tt22008652,13
tt22008652,24
tt2200908,8
tt2200975,4
tt2200975,7
tt22009776,14
tt2200989,8
tt2200999,7
tt2200999,14
tt2200999,15
tt2201027,8
tt2201027,10
tt2201053,7
tt2201057,7
tt22010586,6
tt22010586,7
tt2201120,8
tt2201126,0
tt2201126,5
tt2201126,10
tt2201141,13
tt2201211,5
tt2201211,8
tt2201211,9
tt2201221,5
tt2201221,8
tt2201251,5
tt2201251,22
tt2201255,5
tt2201255,8
tt2201261,8
tt2201261,14
tt2201261,19
tt2201271,7
tt2201271,14
tt2201275,7
tt22012834,7
tt22013230,1
tt22013310,1
tt22013842,13
tt22014000,8
tt2201488,7
tt22015094,19
tt2201532,5
tt2201532,8
tt2201532,24
tt22015346,7
tt2201548,8
tt2201548,19
tt22016166,24
tt22017230,8
tt2201760,9
tt2201772,5
tt2201772,6
tt2201772,24
tt2201884,7
tt2201884,9
tt2201888,7
tt2201888,17
tt2201940,7
tt22020050,24
tt22020630,20
tt22020670,7
tt22021200,7
tt22021238,10
tt22021238,13
tt22021410,7
tt22021620,7
tt22021878,7
tt22023208,7
tt2202361,8
tt2202372,8
tt2202372,13
tt2202372,24
tt2202385,0
tt2202385,6
tt2202385,8
tt2202391,5
tt2202408,8
tt2202449,7
tt2202450,8
tt2202471,8
tt2202471,19
tt2202522,7
tt2202527,14
tt2202569,5
tt2202569,13
tt2202587,7
tt2202593,8
tt2202593,16
tt2202593,24
tt2202607,8
tt2202696,8
tt2202750,5
tt2202750,9
tt22027654,5
tt22028762,0
tt22028762,2
tt22028762,5
tt2202904,7
tt2202904,9
tt2202904,17
tt22029210,7
tt22029222,7
tt2202928,8
tt2202942,8
tt22029850,7
tt22030504,4
tt22030504,8
tt22030504,12
tt22030822,8
tt2203152,8
tt2203152,13
tt2203152,24
tt2203308,8
tt2203308,14
tt2203308,15
tt22033696,0
tt22033696,2
tt22033696,5
tt22033936,8
tt22036900,4
tt22036900,5
tt22037090,24
tt2203729,0
tt2203729,5
tt2203789,0
tt2203789,5
tt2203800,7
tt22038236,8
tt2203849,5
tt2203897,2
tt2203897,8
tt2203897,20
tt2203898,5
tt2203913,7
tt22039220,7
tt22039222,13
tt2203939,5
tt2203939,19
tt2203946,8
tt2204080,2
tt2204080,8
tt2204080,24
tt2204218,7
tt2204218,9
tt22042336,2
tt22042336,5
tt2204255,7
tt22042742,13
tt2204282,5
tt2204282,19
tt2204283,8
tt2204283,20
tt2204283,24
tt2204340,0
tt2204340,6
tt2204340,10
tt2204355,7
tt2204370,8
tt2204371,7
tt2204379,13
tt2204379,15
tt2204442,7
tt2204456,8
tt2204540,8
tt2204582,4
tt2204582,7
tt2204582,12
tt2204618,8
tt22049324,7
tt2204936,8
tt2204936,19
tt2204936,20
tt22049410,0
tt22049410,8
tt22049410,24
tt22049554,7
tt2204990,7
tt2204990,14
tt2204998,7
tt2204998,17
tt22050396,7
tt2205212,0
tt2205212,2
tt2205212,5
tt2205238,7
tt2205238,8
tt2205238,12
tt22052958,24
tt2205401,8
tt2205401,19
tt2205401,24
tt2205429,6
tt2205448,8
tt2205468,7
tt2205482,8
tt2205489,14
tt2205501,8
tt2205543,7
tt2205543,14
tt2205547,7
tt2205589,0
tt2205589,20
tt2205591,7
tt2205591,12
tt2205599,14
tt2205621,7
tt2205697,5
tt2205697,8
tt2205697,19
tt2205762,8
tt2205762,13
tt2205762,16
tt22057762,5
tt2205786,8
tt2205786,13
tt2205786,16
tt22058192,8
tt22058628,0
tt22058628,8
tt2205900,4
tt2205900,7
tt2205900,9
tt2205904,7
tt2205904,8
tt2205904,22
tt2205948,3
tt2205948,8
tt2205948,10
tt22059560,13
tt22059986,13
tt2206002,2
tt2206002,5
tt2206002,10
tt22061140,13
tt2206166,8
tt22062860,7
tt2206448,7
tt2206448,17
tt2206498,5
tt2206686,8
tt2206694,7
tt2206764,8
tt2206806,5
tt2206832,7
tt2206832,12
tt2206832,17
tt2206844,5
tt2206844,9
tt2206946,5
tt2206946,7
tt2206946,8
tt2206976,4
tt2206976,7
tt2206976,12
tt22069858,7
tt2207006,5
tt2207006,8
tt2207032,4
tt2207032,7
tt2207032,9
tt2207050,5
tt2207050,8
tt2207112,8
tt2207112,24
tt2207124,24
tt2207144,5
tt2207144,8
tt2207178,8
tt2207178,13
tt2207178,20
tt22071864,5
tt22071864,8
tt22071864,19
tt22073156,13
tt2207392,8
tt22074346,7
tt2207439,8
tt2207484,13
tt2207558,7
tt2207558,17
tt22075784,6
tt22075784,8
tt2207592,8
tt2207614,20
tt22076378,7
tt2207655,7
tt22076752,7
tt2207730,8
tt2207730,9
tt2207730,20
tt22077672,7
tt2207778,0
tt2207778,20
tt2207778,24
tt2207870,7
tt2207870,12
tt2208020,6
tt2208020,16
tt22080556,7
tt22080580,1
tt2208136,5
tt2208136,8
tt2208136,19
tt2208144,5
tt2208172,5
tt2208172,7
tt2208216,19
tt2208216,20
tt2208216,24
tt2208248,13
tt22082614,5
tt2208272,8
tt2208376,8
tt22083994,5
tt22083994,19
tt22084556,24
tt2208506,5
tt2208506,19
tt22085346,7
tt22085392,13
tt2208568,0
tt2208568,6
tt2208568,8
tt22085816,5
tt22086050,3
tt22086050,7
tt22086050,9
tt22086070,3
tt22086070,7
tt22086070,9
tt22086752,3
tt22086752,7
tt22086752,9
tt2208772,8
tt2208772,15
tt2208778,8
tt2208788,8
tt2208788,10
tt2208788,13
tt2208828,4
tt2208828,5
tt2208828,7
tt22089466,7
tt22090012,8
tt22090264,13
tt22090264,24
tt22091666,19
tt22091698,5
tt22091698,19
tt22092546,5
tt2209300,8
tt2209300,10
tt2209300,24
tt2209378,6
tt2209386,4
tt2209386,8
tt2209386,14
tt2209400,5
tt2209418,8
tt2209418,19
tt2209426,5
tt2209426,8
tt2209458,6
tt2209514,5
tt2209626,8
tt2209634,10
tt2209634,20
tt2209744,8
tt2209744,9
tt2209764,0
tt2209764,8
tt2209764,20
tt2209792,8
tt22098258,14
tt22099068,0
tt22099068,8
tt22099068,24
tt2210088,7
tt2210088,22
tt2210198,8
tt2210198,20
tt2210220,7
tt2210220,8
tt2210220,17
tt2210270,7
tt2210376,7
tt2210425,5
tt2210425,8
tt2210425,10
tt2210441,5
tt2210441,8
tt2210451,8
tt2210451,16
tt2210463,0
tt2210463,2
tt2210463,13
tt2210479,0
tt2210479,2
tt2210479,3
tt2210509,5
tt2210509,8
tt2210509,19
tt2210514,5
tt2210514,7
tt2210514,8
tt2210531,5
tt2210531,19
tt2210553,13
tt2210581,5
tt2210581,8
tt2210587,13
tt2210587,24
tt2210717,0
tt2210717,2
tt2210717,5
tt2210731,7
tt2210769,5
tt2210769,10
tt2210769,19
tt2210781,8
tt2210809,8
tt2210809,12
tt2210809,22
tt2210816,7
tt2210823,5
tt2210834,4
tt2210834,8
tt2210834,24
tt2210835,5
tt2210842,5
tt2210842,8
tt2210842,9
tt2210855,8
tt2210855,24
tt2210866,8
tt2210879,5
tt2210919,8
tt2210979,8
tt2210983,13
tt2210985,13
tt2210987,7
tt2210993,5
tt2210993,19
tt2211047,2
tt2211047,7
tt2211047,12
tt2211057,5
tt2211106,5
tt2211106,8
tt2211121,7
tt2211145,8
tt2211173,0
tt2211173,24
tt2211174,5
tt2211174,8
tt2211514,8
tt2211514,9
tt2211514,10
tt2211652,8
tt2211654,2
tt2211654,5
tt2211654,7
tt2211716,16
tt2211716,24
tt2211718,5
tt2211718,8
tt2211724,12
tt2211724,16
tt2211822,13
tt2212008,0
tt2212008,6
tt2212008,8
tt2212040,0
tt2212040,7
tt2212040,8
tt2212072,10
tt2212084,5
tt2212084,13
tt2212084,24
tt2212146,8
tt2212726,7
tt2212778,5
tt2212778,8
tt2212778,10
tt2212820,7
tt2213054,8
tt2213054,22
tt2213322,0
tt2213322,8
tt2213322,24
tt2213338,7
tt2213338,8
tt2213338,9
tt2213658,8
tt2213924,7
tt2213938,4
tt2213938,7
tt2213938,12
tt2214114,5
tt2214114,8
tt2214114,9
tt2214763,0
tt2214763,7
tt2214763,12
tt2214799,4
tt2214799,7
tt2214799,12
tt2214807,3
tt2214807,4
tt2214807,7
tt2214815,15
tt2214863,13
tt2214897,0
tt2214897,16
tt2214897,20
tt2214917,7
tt2214921,7
tt2214929,0
tt2214941,13
tt2214941,24
tt2214958,5
tt2214958,8
tt2214958,24
tt2214987,8
tt2214997,8
tt2215017,13
tt2215077,8
tt2215077,19
tt2215113,7
tt2215113,12
tt2215151,7
tt2215187,7
tt2215211,5
tt2215221,8
tt2215226,8
tt2215239,8
tt2215239,9
tt2215267,8
tt2215267,19
tt2215285,5
tt2215285,6
tt2215285,8
tt2215298,7
tt2215304,8
tt2215304,19
tt2215351,7
tt2215366,24
tt2215395,5
tt2215395,6
tt2215424,0
tt2215457,0
tt2215457,19
tt2215457,24
tt2215477,8
tt2215477,15
tt2215477,19
tt2215481,5
tt2215481,8
tt2215481,19
tt2215515,8
tt2215537,4
tt2215537,8
tt2215537,14
tt2215551,13
tt2215562,7
tt2215562,10
tt2215562,12
tt2215655,8
tt2215673,0
tt2215673,2
tt2215673,8
tt2215676,5
tt2215676,10
tt2215689,24
tt2215707,7
tt2215719,7
tt2215719,14
tt2215735,5
tt2215755,13
tt2215763,7
tt2215773,8
tt2215777,7
tt2215777,17
tt2215777,25
tt2215799,7
tt2215801,8
tt2216212,13
tt2216240,8
tt2216240,24
tt2216288,24
tt2216494,7
tt2216582,2
tt2216582,3
tt2216582,5
tt22165974,5
tt22165974,13
tt22166546,7
tt2216704,6
tt22167168,8
tt22167168,19
tt22167778,7
tt22168480,8
tt22168480,16
tt22168480,24
tt2216856,6
tt2216856,24
tt22169634,8
tt22170002,6
tt2217056,8
tt22171470,13
tt2217230,7
tt22173724,7
tt22173724,14
tt2217458,4
tt2217458,8
tt2217458,12
tt2217474,7
tt2217476,8
tt2217476,16
tt2217476,24
tt2217488,9
tt2217510,8
tt2217510,24
tt2217548,7
tt2217548,8
tt2217596,7
tt22176088,7
tt22176088,14
tt2217634,8
tt22176428,5
tt2217644,8
tt2217662,8
tt22176928,5
tt2217764,5
tt2217764,8
tt2217764,9
tt22177698,7
tt2217777,8
tt2217777,24
tt2217781,8
tt2217781,9
tt2217790,20
tt2217794,2
tt2217794,7
tt2217809,8
tt2217816,13
tt2217824,5
tt2217859,8
tt2217864,0
tt2217864,20
tt2217864,24
tt2217876,5
tt2217895,8
tt2217895,22
tt2217920,5
tt2217920,8
tt2217920,19
tt22179252,5
tt22179252,13
tt2217936,5
tt2217936,8
tt22179374,5
tt22179702,0
tt22179702,5
tt22179702,8
tt2217983,0
tt2217983,5
tt2217983,10
tt2218003,6
tt2218003,8
tt2218003,16
tt22180554,7
tt22180554,12
tt2218080,7
tt2218080,9
tt2218080,12
tt2218324,2
tt2218372,7
tt2218386,5
tt2218386,8
tt2218386,19
tt2218416,13
tt22184520,5
tt22184520,13
tt22184520,24
tt22184628,5
tt22184628,7
tt22184976,2
tt22184976,3
tt22184976,5
tt22185250,7
tt2218532,8
tt2218532,13
tt2218532,24
tt22185414,8
tt22185414,19
tt22185848,5
tt2218646,7
tt2218762,7
tt2218772,10
tt2218772,14
tt2218772,19
tt22187886,7
tt2218814,8
tt22188712,5
tt2218924,13
tt2218924,25
tt22189544,5
tt22189862,8
tt2219158,2
tt2219158,4
tt2219158,7
tt2219210,0
tt2219210,13
tt2219210,16
tt2219214,8
tt2219246,7
tt2219370,8
tt2219370,16
tt2219370,25
tt2219432,7
tt2219432,8
tt2219460,4
tt2219460,7
tt2219460,8
tt2219498,2
tt2219498,7
tt2219498,8
tt2219510,7
tt2219510,12
tt2219510,17
tt2219514,8
tt2219514,19
tt2219554,8
tt2219554,10
tt2219554,13
tt2219638,13
tt2219638,20
tt2219638,24
tt2219650,4
tt2219650,7
tt2219650,14
tt2219674,8
tt2219674,12
tt2219674,19
tt2219708,8
tt2219718,8
tt2219718,24
tt2219792,8
tt2219798,2
tt2219798,5
tt2219798,8
tt2219868,0
tt2219868,13
tt2219868,24
tt2219878,8
tt2219894,4
tt2219894,7
tt2219894,14
tt2219896,8
tt2219904,3
tt2219904,9
tt22199190,0
tt22199190,8
tt22199190,13
tt2219952,7
tt2220024,2
tt2220024,3
tt2220024,8
tt2220034,0
tt2220034,5
tt2220034,20
tt2220218,8
tt2220218,14
tt2220544,7
tt2220642,7
tt2220642,14
tt2220674,0
tt2220674,3
tt2220674,5
tt22206754,13
tt2220692,0
tt2221010,7
tt2221010,12
tt2221010,14
tt2221032,5
tt2221300,7
tt2221362,24
tt2221404,7
tt2221484,8
tt2221484,16
tt2221490,8
tt2221558,24
tt2221611,7
tt2221615,7
tt2221640,8
tt2221640,13
tt2221640,24
tt2221648,2
tt2221648,9
tt2221648,10
tt2221674,7
tt2221674,9
tt2221674,22
tt2221715,8
tt2221715,10
tt2221755,8
tt2221755,24
tt2221784,4
tt2221784,7
tt2221890,7
tt2221906,7
tt2221906,17
tt2221906,25
tt2221910,5
tt2221910,8
tt2221944,8
tt2222042,0
tt2222042,2
tt2222042,5
tt2222052,8
tt2222062,13
tt2222150,5
tt2222150,6
tt2222150,8
tt22221566,7
tt2222192,6
tt2222206,7
tt2222266,5
tt2222266,6
tt2222394,5
tt2222458,4
tt2222458,8
tt2222484,8
tt2222486,5
tt2222584,7
tt2222596,8
tt2222718,5
tt2222718,20
tt2222718,24
tt2222772,14
tt22227936,8
tt2222872,5
tt2222872,8
tt2222872,10
tt2223140,2
tt2223140,7
tt2223140,12
tt2223154,4
tt2223154,7
tt2223388,4
tt2223388,7
tt2223388,8
tt2223676,7
tt2223676,12
tt2223676,19
tt2223822,13
tt2223822,24
tt2223946,8
tt2223990,8
tt2223990,22
tt2224004,24
tt2224004,26
tt2224026,2
tt2224026,3
tt2224026,5
tt2224035,19
tt2224057,0
tt2224057,6
tt2224057,8
tt2224073,8
tt2224111,8
tt2224112,7
tt2224112,14
tt2224137,24
tt2224167,0
tt2224167,6
tt2224167,8
tt2224169,5
tt2224169,8
tt2224219,2
tt2224219,8
tt2224219,9
tt2224227,5
tt2224227,13
tt2224241,8
tt2224377,7
tt2224383,0
tt2224383,13
tt2224383,20
tt2224409,13
tt2224467,7
tt2224467,8
tt2224496,4
tt2224496,7
tt2224506,8
tt2224506,24
tt2224509,5
tt2224509,7
tt2224551,8
tt2224571,5
tt2224571,8
tt2224571,19
tt2224573,6
tt2224573,8
tt2224573,19
tt2224576,6
tt2224576,7
tt2224576,12
tt22246144,13
tt22247040,7
tt22247898,7
tt2224816,7
tt2224816,12
tt2224816,25
tt2224914,25
tt2224990,9
tt2225324,8
tt2225628,7
tt2225628,8
tt22257988,1
tt22258844,7
tt22259668,13
tt2226016,7
tt2226076,2
tt2226076,7
tt2226076,22
tt2226088,5
tt2226088,8
tt2226088,19
tt22260918,7
tt2226162,8
tt2226162,13
tt2226162,16
tt22261696,7
tt2226178,3
tt2226267,7
tt2226283,5
tt2226283,8
tt2226285,5
tt2226285,8
tt2226285,19
tt2226287,7
tt2226287,8
tt2226301,8
tt2226301,19
tt2226301,24
tt2226321,8
tt2226321,24
tt2226344,7
tt2226377,8
tt2226387,8
tt22264000,7
tt2226403,5
tt2226407,8
tt2226415,6
tt2226415,8
tt2226417,13
tt2226417,16
tt2226417,24
tt2226436,7
tt2226436,12
tt2226436,14
tt2226437,8
tt2226440,0
tt2226440,26
tt2226485,5
tt2226485,8
tt2226495,24
tt2226519,8
tt2226519,24
tt2226521,8
tt2226595,5
tt2226597,8
tt2226597,24
tt2226605,6
tt2226605,8
tt2226605,19
tt2226611,4
tt2226611,7
tt2226611,12
tt2226630,8
tt2226666,8
tt2226666,19
tt2226666,24
tt22266840,7
tt2226694,0
tt2228000,5
tt2228000,8
tt2228000,19
tt2228102,13
tt2228378,5
tt2228378,8
tt2228378,19
tt2228750,5
tt2228750,8
tt2228898,20
tt2229056,8
tt2229103,13
tt2229103,16
tt2229165,7
tt2229165,9
tt2229165,17
tt2229187,0
tt2229187,2
tt2229187,7
tt2229201,0
tt2229201,6
tt2229201,12
tt2229208,0
tt2229208,6
tt2229208,24
tt2229283,5
tt2229301,5
tt2229359,0
tt2229359,13
tt2229359,24
tt2229365,7
tt2229377,24
tt2229383,13
tt2229383,16
tt2229383,24
tt2229387,2
tt2229387,3
tt2229387,9
tt2229397,2
tt2229397,7
tt2229397,12
tt2229497,0
tt2229497,2
tt2229497,5
tt2229499,5
tt2229499,8
tt2229499,19
tt2229511,0
tt2229511,13
tt2229511,16
tt2229522,14
tt2229592,8
tt2229842,2
tt2229842,8
tt2229842,24
tt2229866,5
tt2229866,7
tt2229944,7
tt2229952,0
tt2229952,8
tt2229952,13
tt2229976,7
tt2229982,5
tt22300464,7
tt2230266,0
tt22302704,8
tt2230306,7
tt2230342,8
tt2230358,13
tt2230358,24
tt2230440,5
tt2230440,8
tt2230440,15
tt2230816,13
tt2230816,24
tt2230858,8
tt2230888,7
tt2230916,20
tt22309256,5
tt2230936,8
tt2230936,9
tt2230936,24
tt22309398,7
tt22309458,2
tt2230954,8
tt2230956,8
tt2230956,19
tt2230974,5
tt22310234,5
tt2231040,10
tt2231040,15
tt2231040,20
tt2231046,7
tt2231046,8
tt2231058,24
tt22310626,5
tt2231093,7
tt2231099,7
tt2231099,12
tt2231110,7
tt2231116,10
tt2231116,13
tt2231116,24
tt2231125,4
tt2231125,7
tt2231125,8
tt2231129,2
tt2231129,7
tt2231134,5
tt2231134,8
tt2231134,9
tt2231138,8
tt22311570,7
tt2231165,7
tt2231186,7
tt2231186,9
tt2231186,14
tt2231208,0
tt2231208,2
tt2231208,3
tt2231210,7
tt2231210,12
tt2231210,17
tt2231212,7
tt2231212,8
tt2231231,9
tt2231231,13
tt2231231,24
tt2231251,8
tt2231251,9
tt2231251,19
tt2231253,0
tt2231253,6
tt2231253,8
tt2231299,0
tt2231299,8
tt2231299,22
tt2231301,7
tt2231301,8
tt2231301,17
tt2231349,8
tt2231367,5
tt2231367,8
tt2231373,5
tt2231373,7
tt2231373,14
tt2231389,8
tt2231399,4
tt2231399,7
tt2231399,8
tt2231413,8
tt2231423,8
tt2231423,14
tt2231457,24
tt2231461,0
tt2231461,2
tt2231461,20
tt2231468,7
tt2231468,14
tt2231468,15
tt2231477,7
tt2231477,14
tt2231489,0
tt2231489,3
tt2231489,10
tt2231505,2
tt2231505,3
tt2231505,9
tt2231506,4
tt2231506,7
tt2231544,8
tt2231551,7
tt2231551,17
tt2231554,13
tt2231554,16
tt2231578,7
tt2231578,12
tt2231605,5
tt2231605,6
tt2231605,19
tt2231617,4
tt2231617,8
tt2231646,13
tt2231646,16
tt2231646,24
tt2231681,10
tt2231854,13
tt2231854,24
tt2231874,8
tt2231874,16
tt2231874,24
tt2231902,4
tt2231902,7
tt2232202,5
tt2232202,13
tt2232304,15
tt2232322,13
tt2232322,24
tt2232332,0
tt2232332,5
tt2232404,4
tt2232404,8
tt2232424,7
tt2232424,12
tt2232424,17
tt2232452,7
tt2232464,5
tt2232464,8
tt2232464,16
tt2232526,19
tt22325366,7
tt2232578,2
tt2232578,8
tt2232578,24
tt22326258,13
tt22326258,24
tt2232944,2
tt2232944,5
tt2232944,9
tt2233110,7
tt2233128,9
tt22331578,6
tt2233170,6
tt2233170,8
tt2233170,24
tt2233268,8
tt2233268,24
tt2233292,7
tt2233292,12
tt2233292,17
tt2233318,5
tt2233390,2
tt2233390,5
tt2233406,7
tt2233448,5
tt2233448,6
tt2233448,24
tt22334566,7
tt22334576,7
tt22334874,8
tt2233492,0
tt2233492,8
tt2233492,26
tt22335280,16
tt22335468,25
tt22335852,8
tt22336004,7
tt2233634,8
tt22336452,8
tt2233650,0
tt2233650,2
tt2233650,7
tt2233720,20
tt2233762,4
tt2233762,7
tt2233762,12
tt2233778,0
tt2233778,6
tt2233778,8
tt2233922,2
tt2233922,7
tt2233937,5
tt2233937,8
tt2233937,19
tt2233961,8
tt2233971,8
tt2233979,8
tt2233979,13
tt2233979,16
tt2234003,6
tt2234003,8
tt2234003,16
tt2234011,8
tt2234011,24
tt2234024,0
tt2234024,2
tt2234024,10
tt2234025,5
tt2234032,8
tt2234035,13
tt2234052,5
tt2234052,8
tt2234052,20
tt2234060,0
tt2234060,6
tt2234061,8
tt2234091,7
tt2234091,8
tt2234091,12
tt2234101,20
tt2234131,0
tt2234131,5
tt2234131,6
tt2234155,5
tt2234162,7
tt2234189,7
tt2234215,5
tt2234215,19
tt2234220,8
tt2234261,5
tt2234271,8
tt2234275,5
tt2234275,9
tt2234297,7
tt2234299,13
tt2234299,16
tt2234299,24
tt2234309,8
tt2234309,9
tt2234315,7
tt2234370,13
tt2234387,5
tt2234387,8
tt2234387,19
tt2234393,19
tt2234397,2
tt2234397,8
tt2234397,9
tt2234419,7
tt2234419,12
tt2234419,17
tt2234428,8
tt2234429,0
tt2234429,20
tt2234429,24
tt2234433,8
tt2234457,2
tt2234457,24
tt2234462,7
tt2234471,5
tt2234495,7
tt2234495,10
tt2234495,20
tt2234517,12
tt2234530,3
tt2234530,9
tt2234534,3
tt2234536,7
tt2234537,7
tt2234537,8
tt2234537,9
tt2234543,5
tt2234543,8
tt2234544,9
tt2234550,0
tt2234550,2
tt2234550,3
tt2234553,7
tt2234554,4
tt2234554,12
tt2234555,3
tt2234555,5
tt2234559,4
tt2234559,7
tt2234559,12
tt2234564,9
tt2234578,8
tt2235108,5
tt2235108,8
tt2235108,19
tt2235110,13
tt2235164,8
tt2235164,24
tt2235184,8
tt2235248,4
tt2235248,7
tt2235248,8
tt2235258,7
tt2235372,4
tt2235372,8
tt2235404,8
tt2235404,13
tt2235404,24
tt2235428,7
tt2235461,5
tt2235461,8
tt2235461,19
tt2235480,7
tt2235480,9
tt2235480,12
tt2235515,13
tt2235515,20
tt2235515,24
tt2235555,13
tt2235555,24
tt2235561,7
tt2235561,8
tt2235567,8
tt2235567,16
tt2235567,24
tt2235601,8
tt2235602,13
tt2235602,24
tt2235611,8
tt2235611,19
tt2235633,8
tt2235633,20
tt2235633,24
tt2235667,7
tt2235669,0
tt2235669,10
tt2235669,20
tt2235695,8
tt2235695,16
tt2235695,19
tt2235707,4
tt2235707,7
tt2235707,8
tt2235709,7
tt2235723,8
tt2235779,13
tt2235779,16
tt2235779,24
tt2235783,5
tt2235783,7
tt2235790,4
tt2235790,7
tt2235790,12
tt2235809,5
tt2235809,8
tt2235821,0
tt2235821,5
tt2235821,6
tt2235823,7
tt2235858,0
tt2235858,5
tt2235858,8
tt2235876,13
tt2235902,5
tt2235902,8
tt2235914,5
tt2235914,8
tt2236054,6
tt2236054,8
tt2236054,16
tt2236092,8
tt2236100,7
tt2236106,7
tt2236106,8
tt2236106,17
tt2236160,13
tt2236160,24
tt2236162,8
tt2236182,0
tt2236182,2
tt2236182,8
tt2236214,5
tt2236214,8
tt2236214,19
tt2236258,7
tt2236570,5
tt2236570,8
tt2236570,19
tt2236600,0
tt2236600,8
tt2236600,24
tt2236642,13
tt2236642,16
tt2236642,24
tt2236650,14
tt2236650,18
tt2236686,5
tt2236968,8
tt2236968,19
