imdb_id,collection_id
tt3349578,210
tt3371366,2315
tt3402236,865
tt3450958,1502
tt3463106,2037
tt3469046,526
tt3486626,2145
tt3501632,2266
tt3530328,126
tt3564472,764
tt3592904,466
tt3606752,362
tt3615160,1539
tt3629032,332
tt3630800,2484
tt3654796,461
tt3702668,197
tt3705822,1302
tt3722356,2247
tt3784652,46
tt3823116,1607
tt3874544,1968
tt3890160,203
tt3896102,1931
tt3896198,799
tt3967976,1206
tt4054952,659
tt4126568,1429
tt4225622,1942
tt4264064,1156
tt4334642,302
tt4425200,991
tt4440776,992
tt4465564,673
tt4468740,1453
tt4515762,2461
tt4630562,2035
tt4649466,1066
tt4685636,652
tt4731148,189
tt4738174,301
tt4765284,1496
tt4849438,341
tt4924942,234
tt4942270,109
tt4942694,33
tt4978404,894
tt5029776,1568
tt5084198,1068
tt5116504,2334
tt5125414,376
tt5140878,147
tt5168832,83
tt5198868,1619
tt5257554,1551
tt5259598,2084
tt5259790,1464
tt5273624,1000
tt5302150,1054
tt5308322,829
tt5311972,2452
tt5336234,1279
tt5350300,906
tt5362988,2451
tt5431082,491
tt5456546,1003
tt5457454,1617
tt5467852,1724
tt5468016,546
tt5468018,546
tt5476944,1089
tt5485482,399
tt5514632,1232
tt5514914,366
tt5534434,836
tt5541132,604
tt5543600,1113
tt5556068,1232
tt5606538,439
tt5607028,726
tt5610626,584
tt5611424,2093
tt5628418,174
tt5629032,1279
tt5634960,1775
tt5657846,480
tt5662662,2528
tt5673828,857
tt5690630,852
tt5692622,528
tt5707548,290
tt5715410,271
tt5718764,2381
tt5742874,1672
tt5767628,1055
tt5770864,2119
tt5775194,1085
tt5776208,1597
tt5801242,2158
tt5803528,8
tt5805470,762
tt5815944,2289
tt5819908,2433
tt5822140,1219
tt5830200,593
tt5843838,1245
tt5846744,268
tt5847286,1728
tt5852632,1233
tt5855402,1526
tt5860852,1478
tt5897288,911
tt5897292,911
tt5905008,2529
tt5912470,570
tt5931670,1073
tt5934564,2434
tt5946936,1857
tt5950646,265
tt5954088,436
tt5956006,1179
tt5956100,2218
tt5979874,779
tt5999530,1725
tt6003368,542
tt6014472,1643
tt6015328,382
tt6042062,1035
tt6047974,1103
tt6063024,1253
tt6070832,1654
tt6076226,1614
tt6090764,1654
tt6098512,2177
tt6106526,2038
tt6121444,1263
tt6127016,714
tt6137138,1254
tt6145612,2265
tt6148766,1552
tt6155194,258
tt6172696,1668
tt6175394,2101
tt6182954,2223
tt6191184,1830
tt6193424,2226
tt6194850,2498
tt6198412,1615
tt6211538,2064
tt6215660,714
tt6217804,1202
tt6233946,642
tt6235650,5
tt6243274,450
tt6263642,745
tt6269060,1270
tt6277440,591
tt6293042,1446
tt6295898,2210
tt6299366,1148
tt6313734,497
tt6314690,2096
tt6315010,44
tt6322922,131
tt6332764,2436
tt6333060,922
tt6340264,988
tt6343596,968
tt6344696,2330
tt6349302,1763
tt6357074,1550
tt6359956,211
tt6363436,1211
tt6389344,2270
tt6405208,1315
tt6409782,2018
tt6417144,1759
tt6418890,2407
tt6438840,902
tt6449336,250
tt6462084,640
tt6470762,596
tt6471264,1840
tt6484954,1079
tt6488750,1320
tt6496236,482
tt6505968,638
tt6506146,1244
tt6522982,1988
tt6548966,647
tt6554744,2545
tt6556890,228
tt6566624,717
tt6572702,1296
tt6577246,2141
tt6578572,1640
tt6580394,2034
tt6591568,844
tt6595896,1508
tt6608032,124
tt6626330,1471
tt6712014,724
tt6719566,1829
tt6723494,1503
tt6730898,1123
tt6769508,1817
tt6799508,705
tt6799518,705
tt6809936,455
tt6823698,2517
tt6835806,2529
tt6857250,306
tt6858002,448
tt6858006,448
tt6865966,642
tt6887178,336
tt6921302,1549
tt6922972,1295
tt6971752,1735
tt6973386,2385
tt6973670,1326
tt6973828,1780
tt6977240,1815
tt7008310,1363
tt7014110,324
tt7026370,2555
tt7037566,1527
tt7055592,328
tt7055784,642
tt7058618,533
tt7058854,1282
tt7068818,2078
tt7073350,1692
tt7076834,1675
tt7081402,1254
tt7109106,1280
tt7112166,598
tt7127652,198
tt7128042,1136
tt7129926,433
tt7131870,2460
tt7150410,2136
tt7160070,115
tt7172502,1134
tt7183826,1759
tt7185492,2546
tt7190460,2275
tt7207158,1517
tt7208366,612
tt7215262,1853
tt7228078,1830
tt7245176,1647
tt7251666,1739
tt7273648,70
tt7275200,686
tt7275528,1083
tt7283066,660
tt7303948,1288
tt7355718,67
tt7363066,1577
tt7367852,317
tt7392060,208
tt7454138,615
tt7468056,2152
tt7469972,2333
tt7469978,87
tt7472924,1028
tt7475886,2091
tt7476416,488
tt7476494,47
tt7476652,579
tt7480958,637
tt7521846,208
tt7526894,1757
tt7546024,349
tt7608418,40
tt7631786,1979
tt7659522,1827
tt7685784,2466
tt7690328,52
tt7708168,1593
tt7712376,896
tt7815620,1934
tt7827944,2243
tt7829440,642
tt7830888,2027
tt7831486,315
tt7914416,1417
tt7931422,1725
tt7933596,1287
tt7964626,1799
tt8005336,1085
tt8100900,423
tt8141908,705
tt8619984,1686
tt8764448,49
tt8873806,2250
tt8873842,2250
tt9115652,1915
tt0859635,1854
tt10125986,235
tt10582738,2118
tt10837312,2183
tt10934426,597
tt10934432,597
tt11243080,1027
tt11253200,1026
tt12423996,2474
tt1259528,521
tt1270797,2397
tt1285009,2206
tt14348938,1308
tt1464763,1301
tt1477834,161
tt1502407,816
tt16640308,953
tt1799516,1952
tt1825683,280
tt1843303,2237
tt2281442,2068
tt2296777,769
tt2557478,1452
tt2677064,2409
tt2737304,275
tt2990140,1981
tt2993848,926
tt3072732,986
tt3104988,457
tt3200412,1229
tt3487610,1215
tt3606756,2087
tt3619070,114
tt3766354,2026
tt3799232,2098
tt3829266,1524
tt3846674,2285
tt4123430,650
tt4154756,1941
tt4441348,2417
tt4477536,673
tt4500922,2125
tt4633694,1795
tt4761916,2368
tt4779682,2126
tt4881806,1010
tt4912910,1284
tt5028340,1241
tt5052474,1737
tt5056154,1229
tt5080556,1620
tt5094192,1949
tt5095030,151
tt5117670,1484
tt5119160,848
tt5177088,2054
tt5208950,1052
tt5220078,2068
tt5220122,895
tt5258388,123
tt5325684,837
tt5428666,2032
tt5463162,507
tt5468022,546
tt5664636,790
tt5685006,1551
tt5690992,1236
tt5726086,948
tt5814060,2144
tt5822132,1850
tt5827590,1572
tt5844488,924
tt5848272,2468
tt5848992,1666
tt5885106,910
tt5981944,2090
tt6026818,1718
tt6113122,907
tt6133466,2170
tt6170484,1297
tt6237314,2286
tt6237612,71
tt6241390,1970
tt6343314,460
tt6449472,642
tt6450628,1617
tt6466464,2134
tt6513656,633
tt6516734,1485
tt6523720,2426
tt6538368,2539
tt6591554,2204
tt6591584,2063
tt6603378,1073
tt6622902,1963
tt6644200,55
tt6652708,777
tt6685596,1250
tt6748466,1165
tt6767852,2306
tt6772418,1115
tt6774786,1404
tt6793580,375
tt6818140,859
tt6821870,394
tt6841812,251
tt6843812,201
tt6854672,230
tt6857166,304
tt6863784,1649
tt6866006,366
tt6869538,529
tt6884380,37
tt6887540,37
tt6910020,1345
tt6911608,1218
tt6912990,44
tt6915208,1181
tt6916362,522
tt6921996,993
tt7021508,883
tt7022500,1926
tt7040874,57
tt7050476,1054
tt7058884,1282
tt7066382,2228
tt7080138,1726
tt7089878,1780
tt7095654,249
tt7108976,530
tt7122596,2244
tt7136896,2142
tt7158736,649
tt7212726,1628
tt7220754,854
tt7238392,1893
tt7243754,553
tt7268388,2428
tt7296782,1276
tt7321356,1861
tt7322864,1550
tt7329602,1920
tt7339792,2359
tt7367960,1911
tt7372728,2462
tt7386668,65
tt7415466,2265
tt7424200,1899
tt7431594,1570
tt7448180,2008
tt7476438,1
tt7477310,524
tt7489740,1364
tt7493808,2434
tt7496972,532
tt7510798,1195
tt7520184,1865
tt7521856,1907
tt7521860,1907
tt7533756,1169
tt7549618,255
tt7575400,2502
tt7575410,2504
tt7575642,1692
tt7575660,686
tt7601296,817
tt7607940,1351
tt7609114,2481
tt7625712,1506
tt7639528,762
tt7654890,2325
tt7659018,2014
tt7668724,2121
tt7668870,1693
tt7681970,83
tt7694738,258
tt7695014,1655
tt7745068,1328
tt7748244,2515
tt7752454,527
tt7758160,788
tt7764650,2214
tt7787892,1830
tt7787908,1830
tt7795376,2524
tt7829490,642
tt7838252,1015
tt7841496,463
tt7870578,2558
tt7872636,497
tt7880466,528
tt7885874,1045
tt7913394,1395
tt7919372,684
tt7938444,1665
tt7941892,185
tt7959898,1771
tt7961060,578
tt7963218,181
tt7963848,1004
tt7983348,1111
tt8001346,180
tt8012820,1759
tt8015080,779
tt8024712,2492
tt8028526,306
tt8031554,1825
tt8039362,1312
tt8050266,1099
tt8063826,1944
tt8065772,253
tt8065796,1173
tt8073604,640
tt8074328,349
tt8076266,0
tt8085890,1505
tt8094320,1358
tt8098546,570
tt8108180,1026
tt8108202,549
tt8108230,1508
tt8116428,115
tt8150828,654
tt8155182,1131
tt8178958,745
tt8196068,344
tt8206708,361
tt8245498,293
tt8255452,1765
tt8255690,1185
tt8264546,15
tt8320394,955
tt8324576,742
tt8360158,315
tt8364356,809
tt8396238,1733
tt8418652,1307
tt8425332,1083
tt8426800,1500
tt8426828,840
tt8430326,1934
tt8434380,248
tt8435268,900
tt8439854,1190
tt8478602,779
tt8493238,2307
tt8512746,1087
tt8512986,279
tt8531044,2531
tt8535852,47
tt8539280,2105
tt8560130,1786
tt8574252,2249
tt8594582,664
tt8665634,1559
tt8669070,1736
tt8671462,2091
tt8675532,2036
tt8682096,2270
tt8686304,74
tt8707374,855
tt8709036,40
tt8714776,2566
tt8723756,2244
tt8742774,1288
tt8744094,781
tt8763008,1848
tt8764582,2548
tt8765496,1249
tt8777022,1739
tt8787116,2465
tt8798274,1631
tt8841148,1759
tt8861786,1550
tt8873348,317
tt8925540,1766
tt8939168,2543
tt8941316,369
tt8947488,1962
tt8954732,2166
tt8956464,458
tt8962336,1604
tt9024440,52
tt9044128,1864
tt9089294,2189
tt9094782,2102
tt9130246,2140
tt9135870,2006
tt9136292,995
tt9174800,2181
tt9221238,1516
tt9230436,1468
tt9230958,1529
tt9266078,637
tt9278074,208
tt9283056,2210
tt9297624,1028
tt9298548,642
tt9379674,331
tt9398222,1849
tt9472442,216
tt9477132,1762
tt9490414,1290
tt9517188,21
tt9519398,348
tt9546954,1593
tt9598270,423
tt9615680,1753
tt9619446,2225
tt9652322,393
tt9812530,2465
tt9844256,423
tt0448115,1720
tt0837563,1481
tt10006006,40
tt10007978,1759
tt10017680,1825
tt10027696,1467
tt10039468,1335
tt10053426,1944
tt10060386,857
tt10068158,1201
tt10068544,1201
tt10070730,1197
tt10071462,331
tt10077706,1254
tt10121762,2376
tt10133300,1574
tt10147382,1355
tt10151260,1774
tt10156426,1521
tt10187146,2341
tt10187766,560
tt10187780,1786
tt10187792,2108
tt10217780,1035
tt10218674,398
tt10218782,2086
tt10250750,306
tt10253816,1020
tt10262160,2524
tt10279010,382
tt10280220,754
tt10290062,1736
tt10295602,1150
tt10312668,1697
tt10320050,199
tt10323214,1962
tt10325070,208
tt10327712,1098
tt10360592,2196
tt10364402,1323
tt10397734,2188
tt10408904,2562
tt10419266,297
tt10425640,1739
tt10428246,747
tt10432662,2425
tt10472884,1580
tt10495912,2439
tt10499260,684
tt10503934,2223
tt10515086,1964
tt10524262,1283
tt10551150,398
tt10556036,985
tt10584694,5
tt10611372,1331
tt10621032,1189
tt10621364,2202
tt10623524,374
tt10627720,1359
tt10628692,2302
tt10638354,2118
tt10639076,1170
tt10645356,1213
tt10645682,967
tt10675136,855
tt10732682,1759
tt10738914,1345
tt10756374,1380
tt10767976,1733
tt10808474,2412
tt10837374,2183
tt10883362,826
tt10887266,2004
tt10887286,2004
tt10919074,2400
tt10923940,1122
tt10927906,1894
tt10942220,1019
tt10954364,1676
tt10958282,1832
tt10975312,652
tt10983270,196
tt10986224,642
tt11000242,458
tt11015752,1449
tt11063548,363
tt11107074,1328
tt11135936,871
tt11177112,2016
tt11210032,2556
tt11289540,2466
tt11320492,654
tt11332430,1303
tt11342846,1593
tt11374034,208
tt11407890,2193
tt11410450,803
tt11423700,958
tt11465650,123
tt11469744,1433
tt11496270,1533
tt11498676,2038
tt11540002,1874
tt1206885,1575
tt12889398,1110
tt12936856,2490
tt13136142,2106
tt13353502,2106
tt13388066,2280
tt13597808,1360
tt13717514,912
tt14143622,1435
tt14888860,518
tt15127866,1704
tt1560220,2503
tt1618434,1322
tt1620981,1928
tt1648186,685
tt19679534,1680
tt1979376,2309
tt2076298,954
tt2275743,405
tt2386490,901
tt2527338,1811
tt3038708,960
tt3387520,1683
tt3513498,2107
tt3741700,780
tt4058836,918
tt4126476,82
tt4154664,355
tt4154796,1941
tt4463894,1712
tt4520988,719
tt4777008,1214
tt5113040,2187
tt5266668,1627
tt5515374,1111
tt5606664,2194
tt5668770,1234
tt5719748,425
tt5886046,634
tt5905328,2
tt6067752,1186
tt6095472,1937
tt6105098,2109
tt6139732,93
tt6146586,991
tt6189022,835
tt6193408,1719
tt6197400,466
tt6218010,2411
tt6255230,415
tt6259380,421
tt6320628,1793
tt6344664,423
tt6398184,574
tt6450804,2211
tt6521876,977
tt6556670,1699
tt6565702,2473
tt6660238,456
tt6772804,633
tt6793710,610
tt6814214,2192
tt6843446,2364
tt6918220,2195
tt6920356,2203
tt6923892,1595
tt6941512,2377
tt6946468,1700
tt6998390,2357
tt7054636,1202
tt7059844,477
tt7070818,329
tt7089882,1780
tt7167686,2007
tt7255568,1838
tt7286456,994
tt7287680,2084
tt7304802,234
tt7329656,30
tt7349950,962
tt7399138,1586
tt7401028,2106
tt7403614,1956
tt7424930,81
tt7430722,2475
tt7473716,2047
tt7475206,1393
tt7502322,2532
tt7521214,1681
tt7605074,2422
tt7620598,1668
tt7639372,537
tt7721946,898
tt7806430,1475
tt7832848,946
tt7876510,1336
tt7884228,1342
tt7906260,2297
tt7975244,1005
tt7983712,1627
tt8022904,1104
tt8042248,1318
tt8091892,659
tt8108268,2373
tt8134742,683
tt8155288,829
tt8168966,2318
tt8169552,1293
tt8174450,2150
tt8188610,728
tt8191944,852
tt8201404,1159
tt8228288,2163
tt8228884,915
tt8237172,802
tt8239806,2245
tt8241872,2041
tt8253606,1263
tt8258474,1469
tt8288384,1219
tt8310106,2342
tt8350360,147
tt8364132,274
tt8383694,1561
tt8385474,43
tt8387852,428
tt8396294,501
tt8401820,1617
tt8419052,8
tt8442644,1203
tt8505838,389
tt8569578,1366
tt8597424,1985
tt8660788,2438
tt8669356,988
tt8676426,1872
tt8747696,1174
tt8749922,479
tt8750122,1951
tt8752474,1012
tt8753438,174
tt8761814,1721
tt8769300,1614
tt8773662,2396
tt8785322,1226
tt8835626,1900
tt8840224,1828
tt8858420,2462
tt8866460,1313
tt8890582,1244
tt8892900,1314
tt8946378,1074
tt8983168,436
tt8983202,1021
tt9004516,2504
tt9018916,1430
tt9019352,1389
tt9031220,1183
tt9064968,292
tt9075612,50
tt9077528,1342
tt9099938,1065
tt9110556,2135
tt9116358,1540
tt9144838,53
tt9149946,255
tt9174602,535
tt9179260,2289
tt9182284,2452
tt9186684,817
tt9214310,498
tt9228950,1216
tt9235038,1891
tt9248940,585
tt9251614,797
tt9252508,1888
tt9288776,2444
tt9298612,642
tt9298918,642
tt9310460,420
tt9316574,360
tt9319890,261
tt9332122,1852
tt9348720,525
tt9358052,1075
tt9364848,2013
tt9382596,1977
tt9386884,2525
tt9412268,729
tt9427166,662
tt9428190,1395
tt9430698,1421
tt9442842,932
tt9459742,292
tt9470296,1694
tt9501310,528
tt9507276,1653
tt9526826,138
tt9537054,277
tt9537346,164
tt9543488,1910
tt9551936,1979
tt9552162,1024
tt9552208,1168
tt9581844,497
tt9614428,1740
tt9614994,1567
tt9615016,538
tt9647706,2004
tt9647732,2004
tt9652888,114
tt9670282,2506
tt9680076,261
tt9680092,1525
tt9697340,1626
tt9716084,697
tt9724068,192
tt9726638,1294
tt9735672,570
tt9764556,1610
tt9777790,2437
tt9799992,943
tt9810420,56
tt9816396,1022
tt9818102,2492
tt9826484,2330
tt9838980,2555
tt9900060,1103
tt9900552,2182
tt9900782,1163
tt10039354,1118
tt10068916,1201
tt10127410,2531
tt10251538,1905
tt10252330,626
tt10309906,1735
tt10314450,240
tt10328320,1982
tt10329566,1605
tt10362466,82
tt10384944,1119
tt10408944,1630
tt10423160,1016
tt10456640,1526
tt10456740,1166
tt10473312,2174
tt10482504,2226
tt10492998,94
tt10516176,1817
tt10530090,1562
tt10588750,570
tt10600398,1717
tt10658922,1104
tt10675392,2345
tt10687740,1535
tt10709742,408
tt10727214,1493
tt10733770,1004
tt10735778,1135
tt10756160,1900
tt10773114,1344
tt10776270,1249
tt10778840,213
tt10803866,2438
tt10845704,1224
tt1086064,272
tt10880084,2241
tt10886166,26
tt10887344,1551
tt10922066,924
tt10933680,2008
tt10941528,1778
tt10941890,891
tt10994688,273
tt11024272,1942
tt11032374,518
tt11032990,1216
tt11044354,672
tt11057644,1981
tt11075364,1225
tt11082246,2297
tt11095742,316
tt11127878,548
tt11154906,1847
tt11172926,1167
tt11199388,1362
tt11199410,2166
tt11237714,2334
tt11240506,1391
tt11242242,2544
tt11251590,197
tt11300452,2158
tt11306746,1077
tt11316854,735
tt11323964,2036
tt11427318,2536
tt11433900,803
tt11454088,1254
tt11469660,1736
tt11478014,1852
tt11490170,808
tt11506284,662
tt11547496,349
tt11553304,1962
tt11568236,2077
tt11640412,0
tt11654024,642
tt11654032,306
tt11656972,1626
tt11661666,1467
tt11697832,474
tt11704012,1440
tt11717852,745
tt11734696,1870
tt11736000,136
tt11737772,374
tt11738264,1828
tt11738338,797
tt11753890,92
tt11765324,2034
tt11777298,474
tt11779616,1727
tt11812338,882
tt11819890,1508
tt11848258,642
tt11867144,700
tt11905190,597
tt12014644,52
tt12042710,625
tt12060154,1256
tt12131262,1444
tt12150578,1866
tt12156580,2115
tt12158538,1503
tt12226808,2301
tt12256440,474
tt12282598,463
tt12306926,474
tt12311866,396
tt12313622,474
tt12350518,474
tt12358316,1153
tt12362668,245
tt12363162,1355
tt12369756,192
tt12370412,474
tt12393472,315
tt12415546,185
tt12416790,2502
tt12459520,410
tt12517908,105
tt12520430,934
tt12536934,2320
tt12567084,441
tt12575636,1992
tt12615474,1427
tt12659886,1759
tt12717390,1903
tt12739994,6
tt12784260,2118
tt12850062,455
tt12868184,253
tt12938038,1594
tt12944128,878
tt12969810,495
tt12975140,208
tt12981586,192
tt12981810,679
tt12987064,401
tt13011980,642
tt13033280,1785
tt13055780,38
tt13081264,1344
tt13103876,1676
tt13107908,1449
tt13113544,1371
tt13143964,307
tt13198946,932
tt13212006,2181
tt13212270,2242
tt13215828,416
tt13260836,141
tt13264842,2020
tt13299610,1184
tt13361756,224
tt13375600,320
tt13375624,1164
tt13408634,642
tt13428402,1808
tt13437988,369
tt13489546,1759
tt13528040,296
tt13535454,735
tt13535456,735
tt13562408,349
tt13575922,386
tt13618016,2118
tt13652420,1092
tt13665354,2413
tt13666772,938
tt13811736,2270
tt13825164,1593
tt13833830,1604
tt13905906,934
tt13917640,2466
tt14277322,1962
tt14345402,708
tt14821640,2441
tt14882302,518
tt14888874,518
tt1502397,209
tt15106298,1438
tt1634106,289
tt1817232,1488
tt18375342,1532
tt1965308,2497
tt23904568,1764
tt2850386,1998
tt3794354,1772
tt4685762,1994
tt4686934,2287
tt4823776,1800
tt4858674,1812
tt4907206,2340
tt4963384,2287
tt5144174,2021
tt5198068,957
tt5358902,2068
tt5358912,2068
tt5759590,142
tt5843300,241
tt6048922,795
tt6527456,340
tt6587640,2227
tt7126948,2464
tt7304824,234
tt7363104,1048
tt7535290,1807
tt7556122,2148
tt7737786,793
tt7749142,1093
tt7846844,627
tt7886848,1652
tt7978672,281
tt7983744,1627
tt8042004,1058
tt8060328,189
tt8092118,659
tt8242084,1334
tt8332922,55
tt8365426,1988
tt8366590,201
tt8552834,251
tt8571594,834
tt8615822,1404
tt8629748,1791
tt8633478,1693
tt8820348,1860
tt8850222,2312
tt8854392,2286
tt8912260,1829
tt8924580,914
tt8936646,643
tt8948132,950
tt8972556,910
tt9170580,175
tt9173418,1971
tt9191844,666
tt9204164,271
tt9354842,2285
tt9387250,1754
tt9434836,1395
tt9467386,1141
tt9506474,1843
tt9507234,545
tt9534948,658
tt9564270,298
tt9580138,1306
tt9597838,1728
tt9648672,62
tt9708358,2362
tt9763792,2428
tt9784456,2098
tt9838252,2382
tt9839038,986
tt9846650,2273
tt9887580,330
tt0293429,1305
tt0870154,1007
tt0993840,168
tt10098288,549
tt10216812,293
tt10327252,2170
tt10342730,1678
tt10370822,527
tt10405142,1699
tt10423286,1825
tt10448662,1442
tt10451312,522
tt10515864,730
tt10515988,1460
tt10569922,334
tt10605812,51
tt10622972,983
tt10635042,1531
tt10665338,816
tt10676012,2285
tt10712928,1814
tt10766468,761
tt10772654,1879
tt10838180,2124
tt10840042,176
tt10872600,1793
tt10945254,1432
tt10975604,51
tt11084896,1797
tt11125620,1928
tt11173160,1559
tt11455260,1685
tt11465692,342
tt11541220,859
tt11560730,2452
tt11580854,1673
tt1160419,594
tt11641654,735
tt11674072,1293
tt11783786,1601
tt11792512,1250
tt11809034,1637
tt11827282,2342
tt11832046,1448
tt11847758,2358
tt11866370,163
tt11905960,1600
tt11923304,2290
tt11936544,2492
tt11944928,305
tt11951334,637
tt11991748,1637
tt12007484,657
tt12060182,440
tt12093860,528
tt12302540,60
tt12361178,587
tt12434126,23
tt12622516,2151
tt12642574,1072
tt12706768,1143
tt12740648,2400
tt12783454,2098
tt12802708,443
tt12856188,363
tt12974236,557
tt12974250,2297
tt12982370,1614
tt13017168,1024
tt13017204,1872
tt13020856,694
tt13021072,694
tt13024674,168
tt13069986,82
tt13103340,661
tt13150080,61
tt13162484,1136
tt13196156,128
tt13197764,666
tt13243448,678
tt13250314,78
tt13269670,1367
tt13288678,1286
tt13296032,550
tt13346994,1857
tt13351992,1254
tt13387604,1911
tt13424422,1868
tt13438628,937
tt13438634,937
tt13438734,2281
tt13462900,1948
tt13470094,1365
tt13514232,1963
tt13529316,1644
tt13544716,1328
tt13557370,400
tt13563520,580
tt13563580,2001
tt13582738,2532
tt13593042,1730
tt13606158,2101
tt13664894,2115
tt13696296,398
tt13701962,38
tt13769630,2101
tt13776794,1185
tt13799986,1022
tt13834480,541
tt13835046,2506
tt13846542,1803
tt13871408,1866
tt13884144,2189
tt13911494,217
tt13915640,2118
tt13920702,2105
tt13944728,679
tt13964002,2036
tt13964404,890
tt13967368,2061
tt13975458,471
tt13982086,313
tt14034868,716
tt14086060,315
tt14108464,458
tt14142352,1852
tt14147078,217
tt14156154,374
tt14176094,589
tt14199590,1422
tt14207358,646
tt14265992,88
tt14267154,1613
tt14285796,2118
tt14302272,1874
tt14307890,827
tt14308684,1710
tt14315500,1391
tt14324650,229
tt14361314,1847
tt14379040,2453
tt14384176,410
tt14387660,2533
tt14396368,2526
tt14402926,229
tt14406360,2374
tt14418138,2334
tt14442616,469
tt14445134,404
tt14464962,488
tt14516188,157
tt14525460,1806
tt14546630,2104
tt14546664,600
tt14577300,699
tt14578032,777
tt14584478,1759
tt14611368,1035
tt14636620,684
tt14720502,742
tt14726184,642
tt14727298,1032
tt14731142,2166
tt14807282,1344
tt14809378,1254
tt14858054,2470
tt14867006,2379
tt14873410,1011
tt14879560,1852
tt14879760,495
tt14901058,1306
tt14909062,849
tt14923112,1269
tt14928972,1413
tt14941348,2132
tt15000314,2444
tt15028452,202
tt15060248,1442
tt15062980,1442
tt15096796,1296
tt15105098,646
tt15119154,1144
tt15173948,1157
tt15183366,313
tt15195272,205
tt15248582,2335
tt15260034,2118
tt15295912,1262
tt15296598,774
tt15392166,757
tt15393650,308
tt15397504,359
tt15433988,401
tt15437042,472
tt15465312,1355
tt15489976,2102
tt15710134,1923
tt15779062,208
tt15834452,2118
tt15845714,2321
tt16114022,2466
tt16117346,2556
tt16223874,2064
tt16345484,2535
tt16404416,1194
tt16492636,518
tt16492678,518
tt16578440,28
tt16756914,320
tt17662736,1759
tt18079112,1349
tt2382320,972
tt2397461,412
tt2458948,1585
tt27554856,2534
tt3228774,470
tt3554046,1787
tt3626476,2384
tt3758814,925
tt4513678,758
tt4680594,2403
tt5034838,780
tt5433138,2035
tt5576912,33
tt6246322,566
tt6264654,704
tt6334354,1844
tt6467266,1747
tt6566576,667
tt6802400,434
tt6856242,1066
tt6932874,1968
tt6992978,2203
tt7069210,1990
tt7097896,2397
tt7144666,1959
tt7524444,1257
tt7601480,1209
tt7612146,894
tt7888964,1390
tt7972012,1403
tt7988412,1534
tt7991608,1591
tt8042312,1105
tt8049994,903
tt8110246,488
tt8190860,879
tt8245526,1414
tt8368408,805
tt8376234,1484
tt8385148,2070
tt8396480,2523
tt8521876,2482
tt8716196,2306
tt8984572,1023
tt9032400,636
tt9222546,1781
tt9347730,353
tt9376612,1714
tt9381682,540
tt9389998,1555
tt9439344,1506
tt9531772,445
tt9595360,1060
tt9685342,178
tt9701940,667
tt9701942,667
tt9777666,2219
tt9844322,1018
tt9844522,634
tt9892604,2224
tt10373344,685
tt10403420,1912
tt10431332,1115
tt10442096,1946
tt10489208,415
tt10638522,1887
tt10639624,503
tt10648342,2266
tt10665342,816
tt10698680,1015
tt10701074,1518
tt10811166,2373
tt11116912,2332
tt11128440,411
tt11166382,2264
tt11207270,1623
tt11245972,1689
tt11341742,933
tt11423818,1733
tt11466222,969
tt11564570,1074
tt11609174,2430
tt11703244,1961
tt11703710,574
tt11755740,1918
tt11806132,486
tt11851548,1434
tt11853944,2018
tt11866324,1524
tt11873440,866
tt11909878,877
tt11947158,2401
tt12003946,2404
tt12036922,2340
tt12292314,1370
tt12412888,1772
tt12415670,1065
tt12472174,1776
tt12610794,31
tt12631784,1568
tt12735282,2175
tt12747222,510
tt12764628,967
tt12996154,26
tt13022984,1048
tt13026738,305
tt13070038,82
tt13135756,33
tt13245502,475
tt13259610,2153
tt13332268,2127
tt13350858,230
tt13560574,2471
tt13580706,1045
tt13586548,1562
tt13634480,923
tt13645322,728
tt13664684,1039
tt13721828,2249
tt13818742,1685
tt13822738,1412
tt13874422,2203
tt13926132,622
tt14005250,1093
tt14005338,524
tt14015296,1900
tt14099334,549
tt14109994,1812
tt14121726,978
tt14145426,239
tt14194876,400
tt14200420,806
tt14279982,808
tt14301252,2495
tt14305564,1375
tt14317880,1417
tt14396096,2520
tt14402976,5
tt14463484,2274
tt14465706,1166
tt14480726,1506
tt14486678,1177
tt14565166,1505
tt14577304,699
tt14592998,2172
tt14604100,2396
tt14614892,578
tt14636190,160
tt14641788,627
tt14642156,1601
tt1464335,2360
tt14668196,1523
tt14813966,1202
tt14881696,2362
tt14941698,1931
tt14966368,2197
tt15012154,1884
tt15019036,2440
tt15022184,1633
tt15078854,221
tt15141144,450
tt15307230,540
tt15311262,1778
tt15325794,648
tt15332622,1545
tt15397918,2281
tt15416230,560
tt15422240,629
tt15432804,645
tt15458866,2400
tt15474916,1760
tt15501640,587
tt15690636,806
tt15701872,276
tt15710822,2104
tt15768444,932
tt15830702,1868
tt15838850,2152
tt15847828,541
tt15850452,1030
tt15943258,463
tt1596342,624
tt15978042,2264
tt16047734,580
tt16085592,1888
tt16113114,2297
tt16158856,2001
tt16183464,1421
tt16194408,1948
tt16248144,250
tt16250658,908
tt1630029,191
tt16378064,1075
tt16426066,1681
tt16450934,1174
tt16452664,662
tt1649418,2060
tt16529002,1019
tt16532314,273
tt16760592,393
tt16769394,2516
tt16915972,1675
tt17081112,306
tt17164334,1765
tt17220704,41
tt17274522,1733
tt17321026,1708
tt1745960,2300
tt17491040,2162
tt17523850,196
tt17677744,2189
tt17737156,1370
tt18078462,2297
