tconst,averageRating,numVotes
tt1985235,3.3,201
tt1985246,6.7,13
tt1985260,8.2,41
tt1985266,6.7,7708
tt19853258,8.1,13632
tt19853336,5.0,16
tt19853734,6.6,8
tt19853810,6.6,691
tt19855324,6.8,153
tt19856688,6.4,615
tt19857396,7.6,149
tt19858164,6.1,8805
tt19858184,6.4,311
tt19859066,4.7,44
tt19859458,5.9,255
tt1985949,6.3,101945
tt1985966,6.3,112790
tt1985974,7.0,8
tt1985981,5.7,14780
tt1985989,5.9,292
tt1986015,7.0,11
tt1986040,3.8,833
tt1986047,5.2,20
tt19860724,6.8,93
tt1986084,7.0,10
tt1986089,5.5,316
tt19860942,6.8,238
tt19861160,7.6,230
tt1986154,8.5,11
tt1986161,5.5,442
tt1986180,5.9,1209
tt1986202,4.0,9052
tt1986204,6.5,945
tt1986212,5.4,6
tt19862820,4.7,14
tt19863180,8.0,101
tt19863502,7.7,12
tt19864472,5.5,211
tt19864700,3.9,336
tt19864828,7.1,667
tt19864926,6.7,1198
tt19864958,6.2,2661
tt19867058,5.9,397
tt1986750,6.8,15
tt1986761,4.0,138
tt1986769,4.7,956
tt19867756,7.7,72
tt19867870,5.5,159
tt1986794,4.0,108
tt1986814,7.3,9
tt19868214,4.5,187
tt1986825,6.2,558
tt1986832,8.8,19
tt1986843,6.3,9799
tt1986850,5.5,71
tt1986857,3.8,3756
tt19869024,4.6,1064
tt19869122,6.9,943
tt1986914,6.9,89
tt1986935,4.4,88
tt1986953,4.5,7428
tt19869662,7.2,39
tt1986997,7.5,19
tt1986998,6.1,187
tt1987010,6.8,42
tt1987018,6.5,4616
tt19870350,6.2,19
tt19870428,8.6,8
tt19870904,5.7,135
tt19871696,6.3,31
tt19871860,5.3,12
tt19872770,3.3,59
tt19873450,7.9,12
tt19874876,6.8,36
tt19874972,7.0,6
tt1987538,7.0,13
tt1987547,5.3,15
tt19875786,4.4,473
tt1987583,4.7,10
tt1987585,8.1,190
tt19875906,4.8,185
tt1987632,8.1,14
tt1987680,7.0,62305
tt1987681,6.2,1469
tt19876958,8.2,49
tt19877788,4.6,127
tt19879476,9.7,77
tt19879496,8.1,10
tt19879640,6.4,551
tt19879660,8.1,1934
tt19879786,3.8,817
tt19880934,7.1,19
tt1988166,5.8,103
tt1988190,6.6,65
tt19882472,4.7,214
tt19883634,7.1,4787
tt19884220,7.6,7
tt19884606,7.3,19
tt1988531,7.8,20
tt1988544,3.1,380
tt1988562,3.8,37
tt19885624,6.4,17
tt19885634,2.6,53
tt1988573,5.2,2062
tt1988582,6.7,21
tt1988621,5.2,10557
tt19886242,6.9,6076
tt19886496,6.3,45
tt1988662,6.3,102
tt19886644,7.5,13
tt1988678,6.3,12
tt1988689,4.7,599
tt1988695,6.2,106
tt1988699,7.6,448
tt19887168,4.9,206
tt19887550,6.4,5512
tt1988768,5.7,235
tt1988774,7.4,2106
tt1988781,3.1,4142
tt19887910,3.6,258
tt1988805,3.3,253
tt1988816,3.3,329
tt1988832,7.9,23
tt1988841,6.2,39
tt19890316,4.9,1929
tt19891040,6.4,18
tt19891540,5.7,50
tt19891796,9.2,8
tt19893056,8.7,7
tt19893272,7.8,28
tt19893706,5.8,2506
tt1989435,6.3,386
tt19894538,6.0,725
tt1989454,5.7,496
tt1989475,6.4,20441
tt19894774,7.4,308
tt1989485,4.6,4225
tt1989486,7.8,12
tt1989511,6.1,337
tt19895130,3.8,314
tt19895232,3.8,335
tt1989536,6.5,71
tt1989542,8.0,26
tt19895588,5.8,494
tt1989571,4.9,317
tt19895854,4.4,53
tt1989593,5.3,1927
tt1989598,7.5,315
tt19896150,5.4,1633
tt1989632,4.8,149
tt19896418,5.8,250
tt1989646,6.9,61
tt1989674,4.6,1367
tt1989685,6.5,59
tt1989696,7.1,21
tt1989712,6.4,3488
tt19898576,7.3,25
tt19898888,2.5,175
tt19899152,5.8,7
tt19899808,3.6,7
tt1990181,6.1,12027
tt1990199,9.4,7
tt1990211,5.8,76
tt1990216,5.4,6833
tt1990217,6.6,1854
tt1990218,4.0,235
tt1990235,6.0,17
tt1990255,5.4,93
tt1990256,4.8,92
tt1990272,6.9,14
tt1990308,7.7,10
tt1990314,7.0,65551
tt1990337,7.7,15
tt1990352,7.2,1240
tt1990420,5.0,332
tt1990421,6.4,177
tt1990422,5.1,201
tt1990996,6.4,21
tt1991025,7.0,105
tt1991026,8.7,26
tt1991030,7.1,11
tt1991031,5.8,5725
tt1991034,4.8,343
tt1991052,7.1,9
tt1991059,7.9,117
tt1991096,6.9,26
tt1991180,7.3,130
tt1991191,6.8,3428
tt1991193,6.0,11
tt1991199,4.6,75
tt1991245,5.0,68305
tt19916882,7.5,108
tt1992049,4.7,20
tt1992127,5.7,646
tt1992138,6.5,8324
tt1992147,5.0,571
tt1992156,5.9,1137
tt1992163,5.9,219
tt1992193,7.3,1941
tt1992222,4.9,40
tt1992224,7.4,19
tt1992236,7.0,285
tt1992258,5.9,5731
tt1992268,6.8,167
tt1992278,5.3,229
tt19924588,8.1,9
tt1993286,8.0,246
tt1993307,7.1,19
tt1993391,3.6,3018
tt1993396,2.7,1175
tt1993403,5.4,40
tt1993409,2.6,61
tt1993421,7.8,24
tt1993428,6.2,404
tt1993433,3.4,96
tt1994537,6.3,786
tt1994557,6.3,86
tt1994591,6.9,19
tt1995243,4.7,106
tt1995260,2.6,1499
tt1995265,5.8,20
tt1995304,6.4,3393
tt1995314,5.3,8
tt1995329,5.2,1405
tt1995341,6.4,11555
tt1995346,3.4,480
tt1995390,6.2,23529
tt1995400,3.7,152
tt1995415,5.3,135
tt1995458,7.2,120
tt1995465,8.4,42
tt1995466,7.5,106
tt1995474,6.8,12
tt1995477,5.2,863
tt1995478,8.1,11
tt1995512,7.7,29
tt1996154,7.8,63
tt1996155,7.2,6
tt1996196,7.9,123
tt1996198,7.9,32
tt1996211,7.6,174
tt1996223,7.6,814
tt1996226,2.9,3628
tt1996245,5.7,20
tt1996264,6.0,16830
tt1996310,7.1,15817
tt1996322,6.7,161
tt1996339,7.8,103
tt1996342,6.7,88
tt1996346,5.1,664
tt1996413,8.0,9
tt1996424,7.9,25
tt1996429,1.7,25
tt1996430,5.0,14
tt1997281,2.5,84
tt1997289,6.1,356
tt1997291,6.3,2660
tt1997389,7.2,52
tt1997605,4.8,98
tt1997606,4.2,28
tt1997607,5.6,108
tt1997618,3.3,507
tt1997619,7.9,99
tt1997621,7.9,99
tt1998165,8.1,21
tt1998179,6.1,206
tt1998202,5.4,42
tt1998204,7.9,1529
tt1998213,7.0,53
tt1998240,9.3,14
tt1998245,5.2,516
tt1998305,1.7,10
tt1998311,7.4,11
tt1998337,4.5,66
tt1998367,6.3,491
tt1998389,4.4,285
tt1998392,4.8,119
tt1998394,5.5,56
tt1998395,3.8,441
tt1998399,9.0,8
tt1998400,3.9,204
tt1998402,6.5,306
tt1999067,4.8,65
tt1999077,8.0,9
tt1999117,6.0,6
tt1999120,5.1,27
tt1999121,4.4,86
tt1999125,4.2,256
tt1999130,7.3,390
tt1999132,6.3,83
tt1999141,2.7,1214
tt1999159,6.5,70
tt1999166,5.6,73
tt1999167,7.1,5733
tt1999182,7.4,13
tt1999192,7.3,6417
tt1999228,7.3,13
tt1999239,7.0,11
tt1999246,5.2,151
tt1999261,7.3,89
tt1999284,6.2,15
tt1999834,5.4,273
tt1999890,5.5,19155
tt1999935,5.2,733
tt1999987,6.3,15548
tt1999991,7.1,18
tt1999995,5.7,44784
tt20000072,5.8,12
tt2000435,6.6,28
tt2000441,6.7,15
tt20024428,5.2,548
tt2002606,6.5,403
tt2002626,6.9,539
tt2002679,7.4,31
tt2002718,5.6,81808
tt2002742,6.6,230
tt2002759,6.7,33
tt2002781,6.4,111
tt2002789,2.6,697
tt20039176,5.1,262
tt2004175,3.9,71
tt2004196,5.9,26
tt2004205,6.9,50
tt2004211,4.6,170
tt2004216,6.4,93
tt2004254,4.5,104
tt2004258,7.6,7
tt2004270,5.8,385
tt2004271,6.3,818
tt2004279,6.7,1629
tt2004304,7.9,2129
tt2004331,7.0,25
tt2004334,5.7,47
tt2004365,7.0,408
tt2004402,6.4,16
tt2004405,6.0,138
tt2004419,4.9,1188
tt2004420,6.3,326235
tt2004432,6.1,22327
tt2004433,7.2,42
tt20049298,8.5,19
tt2005151,7.1,247266
tt2005153,5.5,773
tt2005156,6.1,610
tt2005164,5.2,1658
tt2005174,6.3,7
tt2005185,4.8,774
tt2005207,6.8,177
tt2005225,7.5,25
tt2005255,6.5,325
tt2005276,7.4,481
tt2005299,7.1,709
tt2005328,7.8,9
tt2005330,7.1,62
tt2005331,6.8,49
tt2005363,5.8,5802
tt2005374,6.4,66595
tt2006036,4.7,12
tt2006040,5.8,15139
tt2006086,6.0,7
tt2006088,7.3,49
tt2006093,7.3,16
tt2006109,4.5,132
tt2006141,8.5,36
tt2006160,6.6,124
tt2006174,6.5,165
tt2006181,4.7,550
tt2006189,6.8,7
tt2006201,6.2,16
tt2006240,6.8,27
tt2006264,7.0,13
tt2006295,6.9,39432
tt2006670,6.2,77
tt2006690,4.7,58
tt2006691,8.0,9
tt2006699,9.4,7
tt2006719,2.3,301
tt2006721,4.5,1579
tt2006722,6.9,114
tt2006737,6.0,119
tt2006753,5.3,2163
tt2006781,6.1,745
tt2006791,6.0,532
tt2006801,2.5,1545
tt2006802,6.4,692
tt2006809,5.4,60
tt2006810,5.9,4158
tt2006830,5.9,131
tt2006855,8.6,11
tt2006889,7.3,8
tt2006894,4.6,251
tt2007360,6.2,4828
tt2007385,7.4,997
tt2007387,7.3,7036
tt2007401,7.3,132
tt2007403,6.9,23
tt2007405,7.7,73
tt2007409,5.9,324
tt2007413,5.7,1309
tt2007414,7.4,6
tt2007421,5.6,179
tt2007499,7.9,36
tt2007505,4.4,8
tt2007932,6.7,117
tt2007976,8.7,8
tt2007993,7.5,7275
tt2007994,7.1,291
tt2007995,6.7,355
tt2008006,7.5,6241
tt2008009,9.0,348
tt2008027,7.0,75
tt2008443,7.8,32
tt2008486,4.9,231
tt2008513,7.5,3444
tt2008523,5.2,351
tt2008553,6.1,51
tt2008554,5.9,29
tt2008562,5.9,2071
tt2008602,7.2,57
tt2008627,3.7,24
tt2008647,3.3,174
tt2008655,4.6,117
tt2008670,6.4,14
tt2008693,4.5,26
tt2009402,4.2,640
tt2009406,5.2,400
tt2009429,7.8,49
tt2009432,6.0,113
tt2009450,5.4,224
tt2009459,7.8,14
tt2009494,6.2,262
tt2009519,7.3,44
tt2009606,5.7,984
tt2009643,6.6,633
tt20100884,5.1,2548
tt20101630,7.6,40
tt20101780,9.1,20
tt20101986,3.8,741
tt20102596,7.5,105
tt20102688,6.4,130
tt2010877,6.0,10
tt2010896,8.7,9
tt2010938,9.2,87
tt2010939,7.1,195
tt2010942,7.0,10
tt2010950,6.8,72
tt2010958,6.3,75
tt2010959,7.0,16
tt2010976,5.4,1711
tt2010991,5.3,14
tt2011027,5.6,48
tt2011032,6.4,26
tt2011040,7.0,25
tt2011045,7.1,21
tt2011063,8.2,7
tt2011076,7.0,1027
tt2011134,7.0,9
tt2011138,6.3,353
tt2011155,6.1,82
tt2011156,5.7,19
tt2011159,5.6,21698
tt2011181,6.9,8
tt2011183,6.3,999
tt2011197,7.4,30
tt2011223,5.2,1494
tt20112502,7.0,56
tt20112600,5.7,792
tt2011265,6.4,312
tt2011271,5.8,287
tt2011276,5.4,10715
tt2011296,7.7,15
tt2011300,5.0,1648
tt2011304,6.5,24
tt2011311,6.2,28788
tt2011323,4.6,50
tt20113412,7.9,55
tt2011351,6.8,216
tt20113586,6.8,1214
tt20114686,7.8,641
tt20114708,4.3,287
tt20114976,5.5,1579
tt20115096,5.7,6508
tt20115138,6.6,1584
tt20115766,8.2,111
tt20116602,7.8,5
tt20117176,6.5,95
tt20117432,7.5,161
tt2011926,1.2,174
tt2011936,5.8,853
tt2011937,7.3,20
tt2011938,6.7,100
tt20119468,5.8,5681
tt2011953,6.4,6097
tt2011956,8.4,12
tt2011961,4.2,556
tt2011968,6.8,7
tt2011971,7.5,21094
tt2012007,8.0,8
tt2012011,6.4,11308
tt2012062,6.1,22
tt2012099,6.8,18
tt2012110,4.8,69
tt20122422,8.0,11
tt20123174,7.5,291
tt20124778,5.5,1018
tt2012576,7.3,481
tt2012599,4.2,9
tt2012624,5.8,130
tt2012626,6.6,849
tt2012645,4.1,535
tt2012659,7.7,18
tt2012665,4.9,2773
tt20131962,3.1,57
tt2013233,5.8,317
tt2013293,7.7,95956
tt2013298,5.3,110
tt2013299,6.0,242
tt2014168,5.3,160
tt20141822,3.5,219
tt2014191,7.0,57
tt2014198,2.8,450
tt2014202,4.9,2209
tt2014225,4.7,325
tt2014239,6.7,26
tt2014248,6.3,746
tt2014255,8.2,52
tt2014264,4.7,401
tt2014266,4.5,748
tt2014271,6.2,100
tt2014279,7.0,11
tt2014295,5.5,791
tt2014304,7.2,17
tt2014319,4.0,2187
tt2014338,7.6,13676
tt2014341,4.4,61
tt2014346,5.7,1663
tt2014349,7.9,34
tt2014351,7.1,983
tt2014392,7.1,2390
tt2015288,7.2,95
tt2015303,7.4,12
tt2015315,6.3,1463
tt2015332,6.8,155
tt2015336,8.5,8
tt2015340,5.4,623
tt2015367,7.6,461
tt2015370,7.0,487
tt2015381,8.0,1258383
tt2015412,7.9,29
tt2015457,6.2,65
tt2015474,4.9,1057
tt2015478,2.2,1020
tt2015482,8.6,12
tt2015503,3.4,479
tt20159188,8.8,39
tt2016168,5.2,423
tt2016194,7.3,14
tt2016201,6.7,75
tt2016229,5.5,84
tt2016242,5.5,513
tt2016303,5.0,1882
tt2016331,6.4,24
tt2016335,5.4,2085
tt20168564,6.2,4689
tt2016868,6.9,50
tt2016872,3.6,482
tt2016894,5.6,38172
tt2016914,7.9,11
tt2016940,6.0,40748
tt2016955,6.3,886
tt2016959,6.0,742
tt2016975,6.9,17
tt2016992,7.0,10
tt2017013,5.1,17
tt2017020,5.3,45399
tt2017038,6.9,83328
tt2017452,5.1,925
tt2017486,6.7,4306
tt2017492,6.9,70
tt2017561,6.7,13796
tt2017590,6.4,45
tt2017634,6.2,1283
tt2017641,3.1,69
tt2017703,9.4,16
tt2017709,7.8,538
tt2017711,5.2,191
tt2017712,6.8,27
tt2017733,6.6,109
tt2018069,5.3,9002
tt2018076,7.2,10
tt2018086,6.5,3887
tt2018096,7.5,19
tt2018105,6.9,15
tt2018111,6.3,1077
tt2018129,7.6,529
tt2018136,3.9,487
tt2018149,8.0,49
tt2018164,6.6,80
tt2018166,7.1,100
tt20183562,4.8,15
tt20189870,7.1,200
tt20191820,4.6,110
tt20192230,6.2,4639
tt20194038,5.9,13
tt20194044,8.7,48
tt20194152,6.2,632
tt20194180,3.0,169
tt20195016,7.3,28
tt20195786,7.3,9
tt20195918,6.7,39
tt20196104,7.1,206
tt20196338,8.3,13
tt20198774,5.2,3846
tt20198940,8.7,28
tt20199226,5.1,363
tt20199286,6.9,1663
tt20199374,9.6,7
tt2019999,6.6,112
tt2020056,6.1,125
tt20200768,5.5,179
tt2020084,5.5,27
tt20200868,6.1,27
tt2020097,6.7,39
tt2020100,7.0,9
tt2020110,5.5,946
tt2020120,7.8,14
tt20201212,7.8,48
tt20201390,3.0,89
tt20201666,8.6,50
tt20202686,8.8,11
tt20202792,5.0,114
tt20202992,8.3,22
tt20204164,2.3,692
tt20204936,4.7,247
tt20204996,6.4,1398
tt20205172,6.9,329
tt20205236,7.3,3373
tt20215534,8.0,48
tt20215670,5.9,1221
tt20215968,7.8,745
tt20216382,7.5,475
tt20216624,8.4,63
tt20216968,9.5,13
tt20217898,5.6,323
tt20219250,9.7,21
tt20219674,8.5,24
tt20221208,6.6,72
tt20221460,6.5,143
tt20221546,7.4,188
tt20221818,8.4,47
tt20221848,8.3,8
tt20222182,5.7,65
tt20222202,5.0,4385
tt20222422,4.5,1095
tt20222582,5.8,8
tt2022323,6.4,10
tt20223264,8.4,12
tt20223622,6.5,30
tt2022376,6.5,124
tt2022384,6.7,70
tt2022410,8.1,499
tt20224190,7.0,25
tt2022441,7.0,92
tt2022482,7.9,33
tt2022490,6.7,106
tt2022497,6.2,15
tt2022522,8.2,1416
tt2022528,5.4,11
tt20225374,6.0,21171
tt2022575,8.3,22
tt2022594,5.9,92
tt20227026,5.8,148
tt20227356,7.7,34
tt20227992,2.3,15
tt20228136,8.9,17
tt20229392,5.0,251
tt20230982,6.8,224
tt20231494,9.3,34
tt2023367,6.1,689
tt2023382,5.4,25
tt2023441,8.8,8
tt2023453,6.3,29284
tt2023454,6.3,245
tt2023473,6.1,762
tt20234774,7.5,108
tt2023497,6.5,56
tt2023519,6.0,78
tt20235232,8.4,15
tt2023528,6.3,285
tt2023546,7.8,10
tt2023559,7.4,33
tt20235592,7.1,10
tt2023571,7.5,88
tt2023579,7.6,9
tt2023583,8.8,15
tt2023587,6.2,189881
tt20236042,7.5,83
tt2023618,5.5,37
tt2023634,9.5,10
tt2023638,6.9,56
tt2023649,5.3,19
tt2023659,5.0,182
tt2023681,8.9,27
tt2023690,6.5,30043
tt20236978,7.5,46
tt2023714,6.1,1203
tt2023719,6.9,13
tt20237298,8.5,17
tt2023748,5.1,17
tt2023765,5.8,639
tt2023786,6.3,33
tt20237930,3.2,15
tt20238316,6.5,176
tt20239136,7.3,14
tt20240424,5.4,220
tt20240950,4.6,12
tt20242416,6.7,5286
tt2024375,7.0,23
tt2024396,5.7,157
tt20243976,9.2,19
tt2024404,5.7,19
tt2024417,5.8,80
tt20244248,2.3,190
tt2024432,5.7,140032
tt2024466,6.4,18
tt2024469,6.9,275107
tt20244880,5.6,282
tt2024503,8.6,43
tt2024506,5.6,4783
tt2024519,7.7,42959
tt2024521,6.0,3577
tt2024537,8.8,77
tt2024539,7.2,21
tt2024542,4.3,500
tt2024544,8.1,733500
tt2024555,4.8,351
tt2024559,6.8,30
tt20246504,8.1,73
tt20247078,6.6,152
tt20247162,6.4,96
tt20247284,6.7,78
tt20247306,6.9,19
tt20249418,7.5,6189
tt20249814,6.5,16
tt20251542,6.4,255
tt20251588,7.6,86
tt20251716,7.2,1242
tt20251822,6.9,1006
tt20251896,5.7,1113
tt20251998,8.0,6
tt20252438,6.1,472
tt20253810,6.3,12
tt20253856,4.6,34
tt20255028,7.6,233
tt20255040,7.9,11
tt2025505,8.0,14
tt2025506,6.8,3165
tt2025510,5.1,31
tt2025511,4.7,354
tt2025526,7.1,12713
tt2025539,7.6,19
tt20255600,5.4,8
tt2025570,5.3,305
tt20255712,9.3,6
tt2025586,7.0,41
tt2025602,6.4,9
tt2025629,7.3,18
tt20256412,4.8,2399
tt20256528,8.2,41432
tt20256556,7.1,4393
tt2025658,6.0,12
tt2025661,4.9,108
tt2025667,3.4,9704
tt2025672,8.0,41
tt20256876,4.2,21
tt2025690,6.7,70138
tt2025723,5.5,34
tt20257492,7.7,508
tt20258046,7.7,11
tt20258156,3.8,493
tt20258370,4.6,16
tt20258974,7.4,1041
tt20259046,5.7,276
tt20259142,7.7,143
tt20259704,6.5,315
tt2027052,7.1,33
tt2027064,5.9,6014
tt2027066,5.0,16
tt2027091,6.9,538
tt2027098,4.5,24
tt2027136,5.9,9112
tt2027140,6.5,16596
tt2027154,4.5,1617
tt2027178,6.9,6830
tt2027202,7.3,327
tt2027211,2.7,29
tt2027215,3.2,245
tt2027223,5.1,39
tt2027231,5.6,7058
tt2027232,7.2,69
tt2027254,6.7,11
tt2027265,6.6,1788
tt20274588,7.4,1036
tt20277852,4.9,143
tt2028457,3.0,428
tt2028482,7.2,29
tt2028530,8.0,10735
tt2028550,7.4,290
tt20293246,7.2,22
tt20315818,6.7,123
tt20318230,6.8,16
tt20318356,5.2,53
tt20319148,6.9,133
tt20319598,6.0,1503
tt2032405,3.7,9
tt2032424,5.2,69
tt2032425,5.6,33
tt2032452,5.0,178
tt2032475,4.6,5
tt2032489,6.8,247
tt2032495,6.2,9
tt2032506,5.3,101
tt2032521,5.5,15
tt2032533,6.2,11
tt2032554,4.0,20
tt2032557,6.8,14528
tt2032572,5.3,14112
tt20330434,6.5,4202
tt2033208,4.2,79
tt2033214,8.3,10
tt2033219,9.0,86
tt2033241,7.8,7
tt2033298,7.8,368
tt2033328,6.2,281
tt2033386,5.5,35
tt2033427,6.5,91
tt2033452,8.1,18
tt2033461,5.5,31
tt2033937,7.4,37
tt2033952,7.2,403
tt2033965,7.2,18
tt2033981,6.8,2814
tt2033987,7.1,21
tt2033990,8.6,6
tt2033997,6.6,1463
tt2034026,6.6,2045
tt2034029,6.5,56
tt2034031,6.4,45510
tt2034095,6.0,31
tt2034098,5.5,448
tt2034105,6.1,26
tt2034132,4.0,24
tt2034139,4.0,16894
tt2034144,4.5,51
tt2034176,3.8,3654
tt2034618,6.9,517
tt2034636,5.8,10
tt2034727,6.3,29
tt2034741,5.2,140
tt2034747,6.4,28
tt2034761,5.7,1732
tt2034782,6.2,24
tt2034800,5.9,144499
tt2034832,5.4,66
tt2035517,7.4,31
tt2035524,7.6,16
tt2035547,9.2,16
tt20355484,5.4,351
tt2035599,7.3,723
tt2035623,3.8,11
tt2035630,6.9,8571
tt2035636,8.8,27
tt2035670,5.4,2491
tt2035682,8.0,6
tt20357756,8.2,31
tt20358284,6.2,1624
tt2036339,5.2,28
tt2036375,6.1,228
tt2036376,4.8,3925
tt2036388,7.2,1944
tt2036401,4.4,100
tt2036408,5.9,1372
tt2036416,7.6,11408
tt2036453,4.5,71
tt2036455,5.8,22
tt20365920,8.5,2150
tt2038260,7.5,93
tt2039308,3.8,59
tt2039322,4.4,50
tt2039331,4.4,439
tt2039338,5.2,50406
tt2039345,5.9,19523
tt2039360,6.8,146
tt2039369,5.9,1221
tt2039380,3.1,750
tt2039393,6.0,72854
tt2039412,4.3,1017
tt20395798,6.1,440
tt2040245,4.2,752
tt2040257,6.1,184
tt2040272,4.5,27
tt2040281,7.5,1217
tt2040290,4.7,9
tt2040295,3.7,771
tt2040317,4.6,20
tt2040334,7.0,9
tt2040336,3.9,67
tt2040366,5.6,204
tt2040367,5.1,1399
tt2040368,5.1,41
tt2040370,4.4,348
tt2040398,6.8,141
tt2040407,7.6,60
tt2040426,7.7,532
tt2040434,5.4,14
tt2040454,6.2,136
tt2040465,5.3,8
tt2040470,3.1,153
tt2040504,5.0,907
tt2040526,8.9,39
tt2040534,5.4,74
tt2040541,5.5,35
tt2040542,8.4,11
tt2040553,7.9,13
tt2040560,5.7,25183
tt2040562,7.4,52
tt2040578,3.1,3698
tt2040597,7.7,14
tt2040605,5.6,1217
tt20412464,4.7,122
tt20412554,6.0,85
tt20412894,4.3,164
tt20412896,4.9,288
tt2041301,5.9,80
tt20413120,8.9,3134
tt2041321,6.0,540
tt2041328,5.7,93
tt2041331,3.4,2155
tt2041335,5.2,144
tt2041354,5.0,52
tt20413650,4.6,939
tt2041374,5.8,386
tt2041381,7.8,70
tt20413812,5.7,318
tt2041385,6.3,697
tt20413870,5.3,536
tt2041424,4.2,55
tt2041443,6.7,59
tt20414550,6.4,385
tt2041458,8.2,8
tt2041463,7.2,25
tt20414642,5.8,2865
tt2041470,6.6,85
tt20414812,5.7,114
tt2041487,5.3,302
tt2041488,5.1,5800
tt20414974,9.0,11
tt2041510,4.9,5819
tt20415224,7.0,113
tt2041529,8.1,94
tt20417104,7.4,205
tt20417166,6.5,237
tt20417334,6.3,350
tt20418306,7.1,762
tt20419974,6.7,36
tt20420316,7.5,2960
tt20420538,5.8,864
tt20420628,6.7,199
tt20421014,6.3,445
tt20421722,7.1,430
tt20424130,5.3,2123
tt20424172,6.5,2147
tt2042432,7.0,744
tt2042443,5.5,314
tt2042449,5.8,499
tt2042451,7.4,21
tt2042507,4.9,30
tt2042520,7.6,448
tt2042528,8.6,13
tt2042544,5.9,46
tt2042568,7.4,161696
tt2042583,7.6,5109
tt2042588,4.4,12
tt2042606,9.2,12
tt20426646,5.3,807
tt20426648,6.7,22
tt2042684,6.7,28
tt2042692,4.2,273
tt2042695,5.2,128
tt2042712,6.1,544
tt20428008,5.7,34
tt20429556,8.4,52
tt20429562,6.9,98
tt2043781,6.6,25
tt2043790,8.5,10
tt2043801,4.0,939
tt2043814,6.5,862
tt2043829,6.5,148
tt2043865,5.7,1911
tt2043878,6.8,550
tt2043879,7.2,942
tt2043880,6.6,751
tt2043882,3.2,369
tt2043887,3.9,754
tt2043888,6.8,94
tt2043893,7.5,159
tt2043900,7.4,471
tt2043914,6.5,41
tt2043931,6.5,831
tt2043933,6.1,16552
tt2043962,6.4,887
tt2043979,7.5,3958
tt2043992,5.3,11
tt2044009,7.0,140
tt2044012,7.2,227
tt2044013,4.1,29
tt2044019,7.5,88
tt2044030,7.7,8
tt2044040,7.1,1750
tt2044046,7.2,21
tt2044064,7.2,64
tt2044077,5.4,659
tt20445598,5.3,223
tt20446500,6.2,57
tt20446612,4.5,55
tt20447282,7.4,10
tt2044729,4.6,5659
tt2044739,6.3,160
tt20447452,3.5,39
tt2044787,6.5,8
tt2044801,4.4,6614
tt2044839,6.3,41
tt2044843,8.3,16
tt2044847,5.1,44
tt20448482,7.0,143
tt2044856,5.6,23
tt2044863,8.2,772
tt2044867,7.0,51
tt2044891,6.3,21
tt20449354,7.6,10
tt20452218,6.1,160
tt20454366,6.4,15
tt20455272,5.9,227
tt2046065,7.3,8
tt2046090,5.0,3782
tt2046110,6.7,329
tt2046130,2.5,80
tt2046149,7.6,12
tt2046152,6.7,40
tt2046166,5.8,78
tt20465746,7.2,3690
tt20466784,8.6,19
tt2047670,3.4,27
tt2047682,5.4,50
tt2047732,5.7,250
tt2047769,3.8,200
tt2047774,5.7,120
tt2047788,6.5,262
tt2047789,6.2,55
tt2047802,5.0,445
tt2047807,7.5,14
tt2047841,7.9,18
tt2047856,7.0,12
tt2047876,4.9,68
tt2047885,7.2,75
tt2047890,6.7,493
tt2047910,5.4,1260
tt2048688,5.9,381
tt2048708,7.5,110
tt2048770,6.1,7899
tt2048793,8.3,22
tt2048804,6.2,1006
tt2048819,2.8,189
tt2048824,5.0,2105
tt2048854,3.1,182
tt2048858,6.7,8
tt2048865,3.9,1017
tt2048875,4.0,127
tt2048877,7.2,4223
tt2048905,4.8,94
tt2048910,7.8,79
tt2048915,6.2,72
tt2048918,7.5,98
tt2049386,7.1,15
tt2049412,7.0,13
tt2049423,3.3,37
tt2049439,6.4,18
tt2049448,6.1,281
tt2049474,6.6,389
tt20494820,6.1,9
tt2049499,8.1,27
tt2049502,8.5,11
tt2049511,3.5,1802
tt2049518,5.3,190
tt2049533,6.1,50
tt2049541,7.2,10
tt2049543,5.4,11252
tt2049554,3.8,143
tt2049559,5.5,469
tt2049586,7.9,1712
tt2049589,7.3,300
tt2049590,6.8,70
tt2049596,7.1,515
tt2049597,5.1,115
tt2049598,1.9,59
tt2049599,3.7,19
tt2049630,5.0,1996
tt2049631,4.7,141
tt2049633,4.0,185
tt2049635,7.0,17
tt2049636,7.3,1027
tt20501878,5.6,55
tt2050452,6.2,511
tt2050453,6.2,343
tt2050461,6.9,25
tt2050492,5.6,355
tt2050499,4.7,119
tt2050604,6.2,231
tt2050623,7.5,55
tt2050633,4.6,4696
tt2050648,6.8,8
tt2050664,5.4,279
tt20508332,2.2,415
tt20516478,7.7,62
tt20516932,8.3,27
tt20517066,7.9,17
tt20517072,7.1,10
tt20517646,5.3,30
tt2051818,5.1,361
tt2051824,7.7,135
tt2051831,5.2,491
tt20518312,6.5,397
tt2051850,4.8,793
tt20518508,8.2,19
tt2051851,4.2,25
tt2051852,7.9,28
tt2051857,7.9,18
tt2051872,3.9,327
tt2051879,6.4,74789
tt2051886,3.0,170
tt2051894,5.9,3284
tt2051906,6.8,9
tt20519254,7.1,419
tt2051931,8.5,17
tt2051941,7.0,4557
tt2052015,4.3,145
