tconst,primaryTitle,startYear,runtimeMinutes,imdb_id,budget,revenue,certification,original_language,release_date,popularity,vote_average,vote_count,Genre_Name,Genre_Action,Genre_Adult,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Game-Show,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_News,Genre_Reality-TV,Genre_Romance,Genre_Sci-Fi,Genre_Short,Genre_Sport,Genre_Talk-Show,Genre_Thriller,Genre_War,Genre_Western,profit,ROI
tt1376213,The Adventurer: The Curse of the Midas Box,2013.0,100,tt1376213,25000000.0,6399.0,PG,en,2013-12-05,18.157,5.6,173,"Fantasy,Adventure,Family",False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-24993601.0,-0.99974404
tt1379177,The Disappearance of Alice Creed,2009.0,100,tt1379177,800000.0,867714.0,R,en,2009-09-12,6.869,6.5,432,"Crime,Thriller",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,67714.0,0.0846425
tt1385826,The Adjustment Bureau,2011.0,106,tt1385826,50200000.0,127869000.0,PG-13,en,2011-03-03,11.359,6.7,3791,"Romance,Sci-Fi,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,77669000.0,1.547191235059761
tt1385867,Cop Out,2010.0,107,tt1385867,30000000.0,55583800.0,R,en,2010-02-26,11.253,5.6,1243,"Comedy,Action,Crime",True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25583800.0,0.8527933333333333
tt1386697,Suicide Squad,2016.0,123,tt1386697,175000000.0,746847000.0,PG-13,en,2016-08-03,64.626,5.9,18784,"Fantasy,Action,Adventure",True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,571847000.0,3.267697142857143
tt1386703,Total Recall,2012.0,118,tt1386703,125000000.0,198802000.0,PG-13,en,2012-08-02,54.236,6.0,4670,"Sci-Fi,Action,Adventure",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,73802000.0,0.590416
tt1386932,Ip Man 2,2010.0,108,tt1386932,12902800.0,36000000.0,R,cn,2010-04-29,5.007,7.4,1804,"Drama,Biography,Action",True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23097200.0,1.7900920730384102
tt1389072,Downsizing,2017.0,135,tt1389072,68000000.0,55003900.0,R,en,2017-12-22,23.964,5.3,3084,"Fantasy,Drama,Sci-Fi",False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-12996100.0,-0.19111911764705883
tt1389137,We Bought a Zoo,2011.0,124,tt1389137,50000000.0,120082000.0,PG,en,2011-12-08,13.863,6.7,2248,"Comedy,Drama,Family",False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70082000.0,1.40164
tt1389139,When the Bough Breaks,2016.0,107,tt1389139,10000000.0,30658400.0,PG-13,en,2016-09-09,14.732,5.8,330,"Drama,Thriller",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,20658400.0,2.06584
tt1390411,In the Heart of the Sea,2015.0,122,tt1390411,100000000.0,93920800.0,PG-13,en,2015-11-20,19.86,6.7,3457,"Biography,Action,Adventure",True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-6079200.0,-0.060792
tt1391137,Why Did I Get Married Too?,2010.0,121,tt1391137,20000000.0,60072600.0,PG-13,en,2010-04-02,6.723,6.4,115,"Comedy,Romance,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,40072600.0,2.00363
tt1392170,The Hunger Games,2012.0,142,tt1392170,75000000.0,691211000.0,PG-13,en,2012-03-12,56.041,7.2,19187,"Sci-Fi,Action,Adventure",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,616211000.0,8.216146666666667
tt1392190,Mad Max: Fury Road,2015.0,120,tt1392190,150000000.0,378858000.0,R,en,2015-05-13,103.458,7.6,19363,"Sci-Fi,Action,Adventure",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,228858000.0,1.52572
tt1392197,Marmaduke,2010.0,99,tt1392197,50000000.0,83761800.0,PG,en,2010-06-04,29.128,5.3,614,"Comedy,Family",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33761800.0,0.675236
tt1392214,Prisoners,2013.0,153,tt1392214,46000000.0,122127000.0,R,en,2013-09-18,33.904,8.1,9248,"Drama,Mystery,Crime",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,76127000.0,1.6549347826086958
tt1395054,Once Upon a Time in Mumbaai,2010.0,134,tt1395054,19000000.0,8300000.0,PG-13,hi,2010-07-30,4.575,6.6,64,"Drama,Action,Crime",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-10700000.0,-0.5631578947368421
tt1396208,Action Replayy,2010.0,129,tt1396208,10000000.0,5000000.0,PG,hi,2010-11-05,4.428,5.6,53,"Comedy,Romance,Sci-Fi",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,-5000000.0,-0.5
tt1396218,Mr. Popper's Penguins,2011.0,94,tt1396218,55000000.0,187362000.0,PG,en,2011-06-17,30.401,5.9,2435,"Comedy,Fantasy,Family",False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,132362000.0,2.4065818181818184
tt1396221,Passion Play,2010.0,94,tt1396221,8000000.0,25603.0,R,en,2011-01-10,7.021,5.0,86,"Fantasy,Romance,Drama",False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-7974397.0,-0.996799625
tt1396226,Twice Born,2012.0,127,tt1396226,13000000.0,18295.0,R,it,2012-09-13,6.26,7.3,396,"Romance,Drama,War",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-12981705.0,-0.9985926923076923
tt1396484,It,2017.0,135,tt1396484,35000000.0,701843000.0,R,en,2017-09-06,83.167,7.2,16443,Horror,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,666843000.0,19.052657142857143
tt1397280,Taken 2,2012.0,92,tt1397280,45000000.0,376141000.0,PG-13,en,2012-09-27,98.155,6.3,5663,"Action,Crime,Thriller",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,331141000.0,7.358688888888889
tt1397514,Journey 2: The Mysterious Island,2012.0,94,tt1397514,79000000.0,355693000.0,PG,en,2012-01-19,116.89,6.1,3530,"Comedy,Action,Adventure",True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,276693000.0,3.5024430379746834
tt1398426,Straight Outta Compton,2015.0,147,tt1398426,28000000.0,201635000.0,R,en,2015-08-11,49.056,7.8,3187,"Drama,Biography,History",False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,173635000.0,6.20125
tt1399103,Transformers: Dark of the Moon,2011.0,154,tt1399103,195000000.0,1123790000.0,PG-13,en,2011-06-28,22.871,6.1,6951,"Sci-Fi,Action,Adventure",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,928790000.0,4.763025641025641
tt1399683,Winter's Bone,2010.0,100,tt1399683,2000000.0,13831500.0,R,en,2010-06-11,10.06,6.8,1406,"Drama,Mystery",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11831500.0,5.91575
tt1401152,Unknown,2011.0,113,tt1401152,30000000.0,130786000.0,PG-13,en,2011-02-16,61.836,6.7,3200,"Mystery,Action,Thriller",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,100786000.0,3.3595333333333333
tt1402488,Happy Feet Two,2011.0,117,tt1402488,130000000.0,150406000.0,PG,en,2011-11-18,51.804,6.1,1266,"Comedy,Adventure,Animation",False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20406000.0,0.15696923076923078
tt1403130,Bodyguards and Assassins,2009.0,139,tt1403130,23000000.0,5837670.0,PG-13,cn,2009-12-18,8.707,6.7,291,"Drama,Action,History",True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-17162330.0,-0.7461882608695652
tt1403177,Hesher,2010.0,106,tt1403177,7000000.0,449702.0,R,en,2010-01-22,8.489,6.8,522,Drama,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-6550298.0,-0.9357568571428572
tt1403865,True Grit,2010.0,110,tt1403865,38000000.0,252277000.0,PG-13,en,2010-12-22,14.89,7.3,4396,"Drama,Western",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,214277000.0,5.638868421052631
tt1403981,Remember Me,2010.0,113,tt1403981,16000000.0,56032900.0,PG-13,en,2010-03-11,12.855,7.1,3144,"Romance,Drama",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,40032900.0,2.50205625
tt1403988,The Romantics,2010.0,95,tt1403988,4500000.0,123820.0,PG-13,en,2010-09-10,6.75,4.9,212,"Comedy,Romance,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-4376180.0,-0.9724844444444445
tt14060094,Blacklight,2022.0,104,tt14060094,43000000.0,15400000.0,PG-13,en,2022-02-10,866.77,6.2,380,"Drama,Action,Thriller",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-27600000.0,-0.641860465116279
tt14060232,Infinite Storm,2022.0,97,tt14060232,4749920.0,1564700.0,R,en,2022-03-25,18.192,6.3,38,"Drama,Thriller",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-3185220.0,-0.6705839256240105
tt1408101,Star Trek Into Darkness,2013.0,132,tt1408101,190000000.0,467365000.0,PG-13,en,2013-05-05,36.41,7.3,8004,"Sci-Fi,Action,Adventure",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,277365000.0,1.4598157894736843
tt1408253,Ride Along,2014.0,99,tt1408253,25000000.0,153998000.0,PG-13,en,2014-01-07,12.56,6.2,1901,"Comedy,Action,Crime",True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,128998000.0,5.15992
tt1409024,Men in Black 3,2012.0,106,tt1409024,225000000.0,624027000.0,PG-13,en,2012-05-23,75.854,6.5,8879,"Comedy,Action,Adventure",True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,399027000.0,1.7734533333333333
tt1410063,The Flowers of War,2011.0,146,tt1410063,94000000.0,95311400.0,R,zh,2011-12-15,10.104,7.5,598,"Romance,Drama,History",False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1311400.0,0.013951063829787233
tt1411238,No Strings Attached,2011.0,108,tt1411238,25000000.0,149228000.0,R,en,2011-01-21,75.459,6.3,4012,"Comedy,Romance",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,124228000.0,4.96912
tt1411250,Riddick,2013.0,119,tt1411250,38000000.0,98337300.0,R,en,2013-09-02,47.489,6.3,3434,"Sci-Fi,Action,Adventure",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,60337300.0,1.5878236842105262
tt1411697,The Hangover Part II,2011.0,102,tt1411697,80000000.0,586764000.0,R,en,2011-05-25,79.386,6.4,8914,Comedy,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,506764000.0,6.33455
tt1411704,Hop,2011.0,95,tt1411704,63000000.0,183954000.0,PG,en,2011-03-30,15.797,5.7,999,"Comedy,Adventure,Animation",False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120954000.0,1.919904761904762
tt1412386,The Best Exotic Marigold Hotel,2011.0,124,tt1412386,10000000.0,136836000.0,PG-13,en,2011-11-28,13.899,6.9,1117,"Comedy,Romance,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,126836000.0,12.6836
tt1412528,Table 19,2017.0,87,tt1412528,5000000.0,5042010.0,PG-13,en,2017-03-03,8.744,6.0,843,"Comedy,Romance,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,42010.0,0.008402
tt1413492,12 Strong,2018.0,130,tt1413492,35000000.0,67450800.0,R,en,2018-01-16,34.506,6.2,2324,"Drama,Action,History",True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32450800.0,0.9271657142857143
tt1413495,Paranoia,2013.0,106,tt1413495,35000000.0,13785000.0,PG-13,en,2013-08-14,14.422,5.7,724,"Drama,Thriller",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-21215000.0,-0.6061428571428571
tt1414382,You Again,2010.0,105,tt1414382,20000000.0,32054400.0,PG,en,2010-09-24,21.246,6.3,1084,"Comedy,Romance",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,12054400.0,0.60272
tt1415283,Nanny McPhee Returns,2010.0,109,tt1415283,25000000.0,123277000.0,PG,en,2010-03-26,35.735,6.3,1523,"Comedy,Fantasy,Family",False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,98277000.0,3.93108
tt1418377,"I, Frankenstein",2014.0,92,tt1418377,65000000.0,76801200.0,PG-13,en,2014-01-22,20.198,5.3,1584,"Fantasy,Sci-Fi,Action",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11801200.0,0.1815569230769231
tt1421051,Somewhere,2010.0,97,tt1421051,8000000.0,14788600.0,R,en,2010-09-03,5.808,6.1,592,"Comedy,Romance,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6788600.0,0.848575
tt1422136,A Lonely Place to Die,2011.0,99,tt1422136,4000000.0,25345000.0,R,en,2011-04-09,6.754,6.1,440,"Action,Adventure,Crime",True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21345000.0,5.33625
tt1423894,Barney's Version,2010.0,134,tt1423894,30000000.0,8454300.0,R,en,2010-10-26,8.761,7.1,356,"Comedy,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-21545700.0,-0.71819
tt1423995,Stone,2010.0,105,tt1423995,22000000.0,9479720.0,R,en,2010-10-07,9.062,5.3,553,"Drama,Thriller",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-12520280.0,-0.5691036363636364
tt1424310,Chinese Zodiac,2012.0,122,tt1424310,48000000.0,171339000.0,PG-13,cn,2012-12-20,30.213,6.1,653,"Comedy,Action,Adventure",True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,123339000.0,2.5695625
tt1424381,Predators,2010.0,107,tt1424381,40000000.0,127233000.0,R,en,2010-07-03,96.26,6.2,3179,"Sci-Fi,Action,Adventure",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,87233000.0,2.180825
tt1425922,Black Nativity,2013.0,93,tt1425922,17500000.0,7018190.0,PG,en,2013-11-27,4.727,5.4,45,"Drama,Music,Family",False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-10481810.0,-0.5989605714285714
tt1426329,Lovelace,2013.0,93,tt1426329,10000000.0,1585580.0,R,en,2013-08-08,19.559,6.1,551,"Drama,Biography",False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-8414420.0,-0.841442
tt1428538,Hansel & Gretel: Witch Hunters,2013.0,88,tt1428538,50000000.0,226350000.0,R,en,2013-01-17,79.988,6.0,5894,"Fantasy,Horror,Action",True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,176350000.0,3.527
tt1430132,The Wolverine,2013.0,126,tt1430132,120000000.0,415441000.0,PG-13,en,2013-07-23,12.169,6.4,8250,"Sci-Fi,Action",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,295441000.0,2.4620083333333334
tt1430612,Brick Mansions,2014.0,90,tt1430612,28000000.0,68896800.0,PG-13,en,2014-04-22,33.231,5.9,1308,"Action,Crime,Thriller",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,40896800.0,1.4606
tt1430615,Big Miracle,2012.0,107,tt1430615,40000000.0,24719200.0,PG,en,2012-02-02,8.882,6.6,399,"Drama,Biography,Family",False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-15280800.0,-0.38202
tt1430626,The Pirates! Band of Misfits,2012.0,88,tt1430626,60000000.0,123054000.0,PG,en,2012-03-12,11.053,6.4,868,"Comedy,Adventure,Animation",False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,63054000.0,1.0509
tt1431045,Deadpool,2016.0,108,tt1431045,58000000.0,783100000.0,R,en,2016-02-09,262.206,7.6,26740,"Comedy,Action",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,725100000.0,12.501724137931035
tt1431181,Another Year,2010.0,129,tt1431181,8000000.0,18124300.0,PG-13,en,2010-11-05,8.822,7.0,289,"Comedy,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10124300.0,1.2655375
tt1433108,Faster,2010.0,98,tt1433108,24000000.0,23081700.0,R,en,2010-11-23,17.385,6.3,1548,"Drama,Action,Crime",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-918300.0,-0.0382625
tt1433811,Disconnect,2012.0,115,tt1433811,10000000.0,3428050.0,R,en,2012-09-11,10.324,7.1,936,"Drama,Thriller",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-6571950.0,-0.657195
tt1433822,The Apparition,2012.0,83,tt1433822,17000000.0,9627490.0,PG-13,en,2012-08-23,12.982,4.4,348,"Horror,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-7372510.0,-0.4336770588235294
tt1434435,Mother's Day,2010.0,112,tt1434435,11000000.0,863044.0,R,en,2010-09-23,7.203,6.5,321,"Drama,Horror,Thriller",False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-10136956.0,-0.9215414545454546
tt1436045,13 Assassins,2010.0,141,tt1436045,6000000.0,17555100.0,R,ja,2010-09-09,41.247,7.3,852,"Drama,Action,Adventure",True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11555100.0,1.92585
tt1436559,"Love, Wedding, Marriage",2011.0,90,tt1436559,13000000.0,51917.0,PG-13,en,2011-06-03,7.99,5.3,157,"Comedy,Romance",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-12948083.0,-0.9960063846153846
tt1436562,Rio,2011.0,96,tt1436562,90000000.0,484636000.0,G,en,2011-04-03,74.861,6.7,5535,"Comedy,Adventure,Animation",False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,394636000.0,4.384844444444444
tt1438176,Fright Night,2011.0,106,tt1438176,30000000.0,41002600.0,R,en,2011-08-18,12.366,6.2,1557,"Comedy,Horror",False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11002600.0,0.3667533333333333
tt1438254,Charlie St. Cloud,2010.0,100,tt1438254,44000000.0,48190700.0,PG-13,en,2010-07-30,12.779,7.0,1931,"Fantasy,Romance,Drama",False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4190700.0,0.09524318181818182
tt1438463,High Security Vacation,2009.0,113,tt1438463,5000000.0,17566000.0,G,ru,2009-08-25,4.223,6.4,66,"Comedy,Adventure",False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12566000.0,2.5132
tt1440129,Battleship,2012.0,131,tt1440129,209000000.0,303025000.0,PG-13,en,2012-04-11,28.904,5.8,4652,"Sci-Fi,Action,Adventure",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,94025000.0,0.4498803827751196
tt1440266,Pina,2011.0,103,tt1440266,4317950.0,14624800.0,PG,de,2011-02-24,6.276,7.4,196,"Documentary,Music",False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10306850.0,2.3869776166931067
tt1440345,This Must Be the Place,2011.0,118,tt1440345,25000000.0,11791000.0,R,en,2011-08-24,7.226,7.0,1039,"Comedy,Drama,Adventure",False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-13209000.0,-0.52836
tt1440728,The American,2010.0,105,tt1440728,20000000.0,67876300.0,R,en,2010-08-31,22.622,5.9,1087,"Drama,Action,Crime",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47876300.0,2.393815
tt1440732,Bel Ami,2012.0,102,tt1440732,9000000.0,8303260.0,R,en,2012-03-09,8.454,5.2,447,"Drama,Crime,History",False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-696740.0,-0.07741555555555556
tt1441395,Under the Skin,2013.0,108,tt1441395,13300000.0,5735960.0,R,en,2014-03-14,19.69,6.1,2800,"Drama,Horror,Mystery",False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,-7564040.0,-0.5687248120300752
tt1441951,Quartet,2012.0,98,tt1441951,11000000.0,59520300.0,PG-13,en,2012-09-08,7.696,6.5,308,"Comedy,Drama,Music",False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48520300.0,4.410936363636363
tt1446192,Rise of the Guardians,2012.0,97,tt1446192,145000000.0,306942000.0,PG,en,2012-11-21,52.766,7.4,5637,"Action,Adventure,Animation",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,161942000.0,1.1168413793103449
tt1446714,Prometheus,2012.0,124,tt1446714,130000000.0,403354000.0,R,en,2012-05-30,90.597,6.5,10228,"Sci-Fi,Mystery,Adventure",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,273354000.0,2.102723076923077
tt1447972,StreetDance 3D,2010.0,98,tt1447972,5773100.0,18144000.0,PG-13,en,2010-05-19,11.567,6.4,351,"Romance,Drama,Music",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,12370900.0,2.142852193795361
tt1448755,Killer Elite,2011.0,116,tt1448755,66000000.0,57777100.0,R,en,2011-09-22,38.52,6.3,1737,"Action,Crime,Thriller",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-8222900.0,-0.12458939393939394
tt1449283,Winnie the Pooh,2011.0,63,tt1449283,30000000.0,14460000.0,G,en,2011-04-13,17.808,6.9,680,"Comedy,Adventure,Animation",False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-15540000.0,-0.518
tt1450321,Filth,2013.0,97,tt1450321,5000000.0,9114260.0,R,en,2013-09-23,8.697,6.9,1402,"Comedy,Action,Crime",True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4114260.0,0.822852
tt1452628,Vanishing on 7th Street,2010.0,92,tt1452628,10000000.0,1671200.0,R,en,2010-09-11,9.574,5.3,448,"Horror,Mystery,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,-8328800.0,-0.83288
tt1453405,Monsters University,2013.0,104,tt1453405,200000000.0,743560000.0,G,en,2013-06-19,91.753,7.0,9047,"Comedy,Adventure,Animation",False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,543560000.0,2.7178
tt1454029,The Help,2011.0,146,tt1454029,25000000.0,216639000.0,PG-13,en,2011-08-09,158.806,8.2,6371,Drama,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,191639000.0,7.66556
tt1454468,Gravity,2013.0,91,tt1454468,105000000.0,723193000.0,PG-13,en,2013-10-03,22.44,7.2,13330,"Drama,Sci-Fi,Thriller",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,618193000.0,5.887552380952381
tt1455811,Khatta Meetha,2010.0,157,tt1455811,7500000.0,10000000.0,PG,hi,2010-07-23,2.819,5.5,36,"Comedy,Drama,Crime",False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2500000.0,0.3333333333333333
tt1456941,"Tomorrow, When the War Began",2010.0,104,tt1456941,27000000.0,16504900.0,R,en,2010-08-08,8.835,6.2,424,"Drama,Action,Adventure",True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-10495100.0,-0.3887074074074074
tt1457767,The Conjuring,2013.0,112,tt1457767,13000000.0,319495000.0,R,en,2013-07-18,146.411,7.5,9380,"Horror,Mystery,Thriller",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,306495000.0,23.576538461538462
